station_id,route_id,station_name,crs,operator,route,county,region,latitude,longitude,is_interchange,major_interchange,is_terminus1,branch_junction,is_junction,canonical_time_to_...,time_band,distance_from_..._km,distance_band,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km
NR_0023,NR_R0023,Askam,ASK,Northern,,,,54.18904409,-3.204522253,,,,,,,,,,NO_000023,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000023,,,,,FALSE,,,,,,,,,,,,,
NR_0024,NR_R0024,Aspatria,ASP,Northern,,,,54.75932254,-3.331737575,,,,,,,,,,NO_000024,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000024,,,,,FALSE,,,,,,,,,,,,,
NR_0025,NR_R0025,Atherton,ATN,Northern,,,,53.52901633,-2.478177715,,,,,,,,,,NO_000025,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000025,,,,,FALSE,,,,,,,,,,,,,
NR_0026,NR_R0026,Baildon,BLD,Northern,,,,53.84969683,-1.753714588,,,,,,,,,,NO_000026,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000026,,,,,FALSE,,,,,,,,,,,,,
NR_0027,NR_R0027,Bamber Bridge,BMB,Northern,,,,53.72678683,-2.660769189,,,,,,,,,,NO_000027,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000027,,,,,FALSE,,,,,,,,,,,,,
NR_0028,NR_R0028,Bamford,BAM,Northern,,,,53.33901464,-1.689082177,,,,,,,,,,NO_000028,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000028,,,,,FALSE,,,,,,,,,,,,,
NR_0029,NR_R0029,Bardon Mill,BLL,Northern,,,,54.97449387,-2.346497864,,,,,,,,,,NO_000029,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000029,,,,,FALSE,,,,,,,,,,,,,
NR_0030,NR_R0030,Bare Lane,BAR,Northern,,,,54.07533066,-2.835940378,,,,,,,,,,NO_000030,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000030,,,,,FALSE,,,,,,,,,,,,,
NR_0031,NR_R0031,Barnsley,BNY,Northern,,,,53.55462662,-1.477078446,,,,,,,,,,NO_000031,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000031,,,,,FALSE,,,,,,,,,,,,,
NR_0032,NR_R0032,Barrow-in-Furness,BIF,Northern,,,,54.1190048,-3.226129301,,,,,,,,,,NO_000032,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000032,,,,,FALSE,,,,,,,,,,,,,
NR_0033,NR_R0033,Batley,BTL,Northern,,,,53.70914805,-1.622728738,,,,,,,,,,NO_000033,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000033,,,,,FALSE,,,,,,,,,,,,,
NR_0034,NR_R0034,Battersby,BTT,Northern,,,,54.45768979,-1.092979104,,,,,,,,,,NO_000034,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000034,,,,,FALSE,,,,,,,,,,,,,
NR_0035,NR_R0035,Bedlington,BEJ,Northern,,,,55.14062956,-1.569243825,,,,,,,,,,NO_000035,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000035,,,,,FALSE,,,,,,,,,,,,,
NR_0036,NR_R0036,Belle Vue,BLV,Northern,,,,53.46216055,-2.180399301,,,,,,,,,,NO_000036,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000036,,,,,FALSE,,,,,,,,,,,,,
NR_0037,NR_R0037,Bempton,BEM,Northern,,,,54.12829569,-0.180427625,,,,,,,,,,NO_000037,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000037,,,,,FALSE,,,,,,,,,,,,,
NR_0038,NR_R0038,Ben Rhydding,BEY,Northern,,,,53.92617737,-1.79742789,,,,,,,,,,NO_000038,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000038,,,,,FALSE,,,,,,,,,,,,,
NR_0039,NR_R0039,Bentham,BEN,Northern,,,,54.11579786,-2.510912928,,,,,,,,,,NO_000039,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000039,,,,,FALSE,,,,,,,,,,,,,
NR_0040,NR_R0040,Bentley (South Yorkshire),BYK,Northern,,,,53.54369067,-1.15155621,,,,,,,,,,NO_000040,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000040,,,,,FALSE,,,,,,,,,,,,,
NR_0041,NR_R0041,Berry Brow,BBW,Northern,,,,53.62105489,-1.79343383,,,,,,,,,,NO_000041,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000041,,,,,FALSE,,,,,,,,,,,,,
