route_id,pattern_id
R00286,SP003550
R00286,SP004552
R00287,SP000781
R00287,SP000834
R00288,SP000786
R00288,SP000789
R00289,SP000788
R00289,SP002941
R00289,SP004493
R00289,SP004501
R00290,SP000790
R00290,SP000792
R00290,SP000806
R00291,SP000796
R00291,SP000814
R00292,SP000804
R00292,SP000955
R00293,SP000809
R00293,SP001822
R00293,SP002137
R00293,SP002867
R00293,SP003367
R00294,SP000817
R00294,SP000833
R00294,SP000898
R00295,SP000820
R00295,SP001326
R00295,SP001909
R00295,SP003203
R00295,SP003748
R00296,SP000823
R00296,SP002835
R00296,SP003336
R00297,SP000825
R00297,SP001537
R00297,SP001953
R00297,SP002636
R00297,SP003145
R00298,SP000827
R00298,SP002405
R00299,SP000828
R00299,SP003604
R00300,SP000831
R00300,SP001642
R00300,SP002839
R00300,SP003586
R00301,SP000836
R00301,SP001330
R00302,SP000837
R00302,SP000839
R00302,SP000850
R00302,SP000859
R00303,SP000841
R00303,SP001230
R00304,SP000842
R00304,SP003396
R00304,SP004620
R00305,SP000843
R00305,SP001081
R00305,SP001718
R00305,SP001762
R00305,SP003228
R00305,SP003838
R00306,SP000846
R00306,SP002704
R00306,SP004378
R00307,SP000847
R00307,SP001789
R00307,SP002882
R00307,SP003605
R00307,SP003612
R00307,SP003990
R00308,SP000851
R00308,SP003346
R00308,SP004019
R00309,SP000852
R00309,SP001417
R00309,SP001423
R00309,SP001543
R00309,SP001568
R00309,SP001621
R00309,SP001622
R00309,SP001624
R00309,SP001626
R00309,SP001627
R00309,SP002263
R00309,SP002264
R00309,SP002265
R00309,SP003365
R00309,SP003366
R00309,SP003368
R00309,SP003372
R00309,SP003616
R00309,SP003651
R00310,SP000853
R00310,SP002407
R00310,SP002541
R00311,SP000857
R00311,SP003672
R00312,SP000865
R00312,SP001787
R00312,SP002269
R00312,SP002840
R00312,SP003654
R00313,SP000869
R00313,SP000873
R00313,SP002573
R00313,SP002860
R00313,SP002893
R00313,SP002902
R00313,SP003061
R00313,SP003495
R00313,SP003525
R00313,SP003619
R00313,SP004084
R00313,SP004294
R00314,SP000870
R00314,SP001067
R00314,SP004274
R00315,SP000871
R00315,SP001290
R00315,SP003693
R00316,SP000880
R00316,SP000881
R00316,SP000929
R00316,SP001095
R00316,SP001747
R00316,SP001750
R00317,SP000884
R00317,SP001591
R00317,SP003470
R00317,SP003474
R00317,SP003744
R00318,SP000886
R00318,SP001229
R00318,SP001246
R00318,SP001371
R00318,SP001957
R00319,SP000889
R00319,SP001804
R00319,SP002078
R00319,SP002646
R00320,SP000897
R00320,SP000899
R00320,SP002420
R00321,SP000900
R00321,SP001049
R00321,SP001134
R00321,SP001907
R00321,SP003362
R00321,SP003467
R00321,SP004262
R00322,SP000907
R00322,SP000913
R00323,SP000908
R00323,SP000922
R00323,SP000986
R00323,SP002979
R00323,SP003156
R00323,SP003188
R00323,SP003315
R00323,SP003760
R00324,SP000914
R00324,SP002844
R00324,SP002846
R00325,SP000918
R00325,SP003012
R00326,SP000923
R00326,SP000937
R00326,SP001177
R00326,SP002904
R00326,SP004078
R00327,SP000928
R00327,SP004623
R00328,SP000931
R00328,SP000932
R00328,SP001294
R00328,SP002241
R00328,SP003842
R00329,SP000933
R00329,SP001048
R00329,SP002503
R00329,SP003812
R00329,SP004147
R00329,SP004595
R00330,SP000934
R00330,SP001472
R00330,SP003660
R00330,SP003929
R00330,SP003935
R00330,SP004171
R00330,SP004176
R00330,SP004210
R00330,SP004278
R00331,SP000936
R00331,SP000938
R00331,SP001297
R00332,SP000940
R00332,SP000942
R00332,SP000943
R00332,SP001249
R00332,SP001260
R00332,SP001263
R00332,SP002944
R00333,SP000947
R00333,SP003283
R00333,SP003556
R00333,SP003640
R00333,SP004554
R00334,SP000949
R00334,SP000963
R00334,SP000967
R00334,SP000974
R00334,SP001740
R00334,SP003076
R00335,SP000962
R00335,SP003046
R00335,SP003882
R00335,SP003967
R00335,SP004063
R00336,SP000966
R00336,SP001350
R00336,SP002517
R00336,SP003711
R00336,SP004118
R00336,SP004489
R00336,SP004503
R00336,SP004572
R00336,SP004585
R00337,SP000968
R00337,SP004252
R00338,SP000973
R00338,SP003523
R00339,SP000979
R00339,SP002612
R00339,SP004205
R00340,SP000985
R00340,SP003316
R00340,SP003998
R00341,SP000987
R00341,SP001009
R00341,SP003208
R00342,SP000990
R00342,SP000996
R00342,SP002900
R00343,SP000994
R00343,SP001139
R00343,SP001730
R00343,SP001858
R00343,SP001867
R00343,SP003439
R00344,SP000995
R00344,SP002967
R00345,SP001008
R00345,SP001010
R00345,SP002171
R00345,SP002185
R00345,SP002754
R00345,SP002780
R00345,SP002782
R00345,SP003025
R00345,SP003287
R00345,SP003515
R00346,SP001011
R00346,SP001431
R00346,SP001463
R00346,SP001635
R00346,SP002095
R00346,SP002243
R00346,SP002607
R00347,SP001014
R00347,SP001040
R00347,SP001816
R00347,SP003128
R00348,SP001017
R00348,SP001021
R00349,SP001018
R00349,SP001032
R00350,SP001022
R00350,SP001029
R00351,SP001024
R00351,SP001033
R00352,SP001035
R00352,SP003987
R00353,SP001052
R00353,SP001128
R00354,SP001058
R00354,SP001060
R00355,SP001061
R00355,SP001070
R00355,SP002073
R00355,SP002075
R00355,SP002294
R00355,SP002373
R00355,SP003810
R00355,SP004310
R00355,SP004615
R00356,SP001062
R00356,SP002822
R00357,SP001065
R00357,SP001076
R00357,SP001086
R00357,SP001100
R00357,SP001578
R00357,SP001655
R00357,SP002068
R00357,SP003116
R00358,SP001069
R00358,SP003889
R00359,SP001073
R00359,SP002951
R00360,SP001075
R00360,SP001572
R00360,SP001575
R00360,SP001579
R00360,SP001597
R00361,SP001082
R00361,SP001282
R00361,SP001289
R00361,SP001829
R00361,SP001831
R00361,SP003557
R00362,SP001087
R00362,SP003554
R00363,SP001089
R00363,SP001090
R00363,SP002715
R00363,SP004228
R00363,SP004317
R00363,SP004382
R00364,SP001091
R00364,SP001358
R00364,SP001889
R00364,SP002055
R00365,SP001093
R00365,SP002481
R00366,SP001094
R00366,SP001678
R00366,SP001690
R00366,SP001695
R00366,SP001703
R00366,SP002144
R00366,SP002297
R00366,SP002299
R00366,SP002342
R00366,SP002753
R00366,SP003174
R00366,SP003376
R00367,SP001097
R00367,SP001126
R00367,SP001147
R00367,SP001207
R00367,SP002956
R00367,SP004061
R00368,SP001099
R00368,SP001201
R00368,SP003872
R00368,SP004266
R00369,SP001103
R00369,SP001529
R00370,SP001106
R00370,SP004455
R00371,SP001107
R00371,SP001321
R00371,SP001386
R00371,SP001582
R00371,SP003288
R00372,SP001113
R00372,SP002735
R00373,SP001119
R00373,SP002625
R00373,SP004541
R00374,SP001122
R00374,SP001124
R00374,SP003123
R00374,SP003939
R00375,SP001123
R00375,SP001652
R00375,SP003131
R00376,SP001130
R00376,SP001133
R00376,SP002025
R00376,SP002030
R00376,SP002191
R00376,SP002834
R00377,SP001131
R00377,SP003386
R00378,SP001132
R00378,SP004057
R00379,SP001143
R00379,SP001195
R00380,SP001146
R00380,SP001153
R00380,SP001192
R00381,SP001157
R00381,SP001389
R00381,SP001742
R00381,SP001744
R00381,SP001849
R00381,SP001850
R00382,SP001159
R00382,SP004226
R00383,SP001163
R00383,SP001171
R00383,SP002189
R00383,SP003067
R00383,SP003069
R00383,SP003070
R00383,SP003073
R00383,SP003500
R00383,SP004135
R00384,SP001164
R00384,SP001169
R00385,SP001170
R00385,SP001791
R00385,SP004611
R00386,SP001172
R00386,SP001181
R00386,SP001382
R00386,SP003871
R00386,SP003917
R00387,SP001173
R00387,SP001175
R00387,SP001796
R00387,SP001798
R00387,SP001882
R00387,SP003035
R00387,SP003511
R00387,SP003545
R00388,SP001174
R00388,SP002013
R00389,SP001176
R00389,SP001605
R00389,SP002317
R00389,SP002335
R00389,SP002940
R00389,SP003855
R00389,SP003859
R00390,SP001178
R00390,SP001869
R00390,SP001940
R00390,SP002148
R00391,SP001183
R00391,SP003478
R00392,SP001184
R00392,SP004088
R00393,SP001191
R00393,SP003220
R00394,SP001193
R00394,SP003949
R00395,SP001199
R00395,SP002819
R00396,SP001205
R00396,SP001510
R00396,SP001611
R00396,SP001782
R00396,SP003019
R00396,SP004414
R00397,SP001210
R00397,SP002539
R00397,SP003043
R00398,SP001212
R00398,SP002661
R00398,SP004490
R00399,SP001216
R00399,SP001222
R00399,SP001428
R00400,SP001218
R00400,SP002536
R00400,SP002546
R00400,SP003559
R00401,SP001224
R00401,SP001248
R00402,SP001232
R00402,SP001458
R00402,SP001483
R00402,SP002610
R00403,SP001237
R00403,SP001427
R00403,SP001505
R00403,SP001530
R00404,SP001240
R00404,SP001247
R00404,SP003918
R00405,SP001242
R00405,SP001244
R00405,SP001286
R00405,SP001299
R00406,SP001254
R00406,SP003977
R00407,SP001256
R00407,SP001473
R00408,SP001258
R00408,SP001874
R00408,SP002964
R00409,SP001259
R00409,SP001261
R00409,SP001279
R00409,SP001285
R00410,SP001268
R00410,SP003578
R00410,SP003620
R00410,SP003623
R00410,SP003709
R00410,SP003713
R00410,SP003883
R00410,SP003963
R00411,SP001269
R00411,SP001356
R00411,SP001367
R00411,SP003184
R00412,SP001270
R00412,SP001271
R00412,SP001309
R00412,SP001370
R00413,SP001272
R00413,SP001493
R00413,SP003534
R00413,SP004601
R00413,SP004603
R00414,SP001273
R00414,SP001409
R00414,SP001512
R00415,SP001274
R00415,SP001478
R00415,SP003118
R00416,SP001275
R00416,SP001560
R00416,SP001954
R00416,SP003262
R00417,SP001277
R00417,SP001278
R00417,SP001280
R00417,SP001387
R00417,SP001741
R00417,SP001761
R00417,SP003306
R00418,SP001281
R00418,SP001673
R00419,SP001288
R00419,SP001821
R00420,SP001292
R00420,SP001834
R00421,SP001296
R00421,SP003404
R00421,SP004260
R00422,SP001302
R00422,SP001749
R00422,SP003098
R00422,SP003293
R00422,SP003682
R00422,SP004200
R00422,SP004202
R00422,SP004208
R00423,SP001304
R00423,SP002158
R00423,SP003015
R00424,SP001306
R00424,SP001781
R00425,SP001307
R00425,SP002155
R00425,SP002164
R00426,SP001312
R00426,SP001866
R00427,SP001314
R00427,SP001868
R00428,SP001322
R00428,SP003745
R00429,SP001325
R00429,SP002327
R00429,SP002648
R00429,SP004121
R00429,SP004127
R00430,SP001328
R00430,SP001873
R00431,SP001331
R00431,SP001965
R00432,SP001332
R00432,SP001402
R00432,SP001404
R00432,SP001410
R00432,SP001416
R00432,SP001433
R00432,SP001450
R00432,SP001702
R00432,SP002337
R00432,SP002388
R00432,SP002507
R00432,SP002519
R00432,SP002684
R00432,SP003126
R00432,SP003205
R00432,SP003598
R00432,SP003738
R00432,SP003741
R00432,SP003743
R00432,SP003905
R00432,SP003908
R00432,SP003910
R00432,SP003922
R00432,SP003923
R00432,SP003926
R00432,SP003947
R00432,SP003948
R00432,SP003999
R00432,SP004024
R00432,SP004028
R00432,SP004029
R00432,SP004039
R00432,SP004049
R00432,SP004050
R00432,SP004053
R00432,SP004153
R00433,SP001333
R00433,SP002431
R00434,SP001338
R00434,SP001811
R00435,SP001341
R00435,SP001934
R00436,SP001344
R00436,SP001363
R00437,SP001345
R00437,SP001853
R00437,SP002339
R00438,SP001351
R00438,SP001885
R00438,SP003039
R00438,SP003329
R00439,SP001355
R00439,SP002729
R00439,SP004361
R00440,SP001361
R00440,SP001390
R00440,SP003272
R00440,SP003284
R00441,SP001372
R00441,SP001381
R00441,SP001904
R00441,SP001905
R00441,SP002398
R00442,SP001373
R00442,SP004600
R00443,SP001378
R00443,SP003708
R00444,SP001384
R00444,SP002403
R00445,SP001385
R00445,SP002196
R00445,SP002230
R00445,SP003105
R00445,SP003331
R00446,SP001388
R00446,SP001552
R00446,SP001584
R00447,SP001392
R00447,SP001675
R00447,SP003528
R00447,SP003544
R00447,SP003928
R00448,SP001406
R00448,SP002391
R00448,SP002393
R00448,SP002399
R00449,SP001408
R00449,SP003321
R00449,SP003880
R00449,SP003888
R00449,SP004156
R00450,SP001418
R00450,SP003920
R00451,SP001420
R00451,SP001424
R00451,SP001426
R00452,SP001422
R00452,SP003005
R00452,SP004001
R00452,SP004366
R00453,SP001425
R00453,SP004003
R00453,SP004334
R00453,SP004336
R00453,SP004607
R00454,SP001430
R00454,SP003976
R00454,SP003978
R00454,SP003988
R00455,SP001436
R00455,SP001444
R00456,SP001438
R00456,SP004046
R00456,SP004048
R00457,SP001441
R00457,SP004060
R00458,SP001448
R00458,SP001461
R00458,SP001466
R00458,SP001476
R00458,SP001480
R00458,SP002759
R00459,SP001452
R00459,SP002223
R00459,SP002787
R00460,SP001453
R00460,SP002414
R00460,SP002538
R00460,SP002869
R00460,SP003954
R00460,SP003955
R00461,SP001457
R00461,SP001460
R00461,SP001464
R00461,SP001474
R00461,SP002773
R00462,SP001465
R00462,SP001467
R00462,SP002239
R00462,SP003786
R00463,SP001475
R00463,SP001567
R00464,SP001482
R00464,SP001715
R00464,SP001717
R00464,SP002234
R00464,SP004051
R00465,SP001490
R00465,SP001634
R00466,SP001494
R00466,SP001536
R00466,SP002856
R00466,SP003269
R00466,SP003356
R00467,SP001495
R00467,SP003355
R00467,SP003462
R00467,SP003464
R00468,SP001515
R00468,SP001517
R00468,SP003527
R00469,SP001516
R00469,SP001553
R00469,SP002319
R00469,SP002330
R00469,SP002353
R00469,SP002355
R00469,SP003728
R00470,SP001533
R00470,SP001546
R00470,SP001559
R00470,SP002930
R00470,SP003965
R00471,SP001539
R00471,SP002212
R00472,SP001547
R00472,SP001551
R00472,SP003731
R00473,SP001554
R00473,SP001555
R00474,SP001558
R00474,SP001569
R00474,SP001625
R00474,SP003418
R00474,SP004107
R00475,SP001564
R00475,SP003873
R00476,SP001570
R00476,SP001581
R00476,SP002682
R00476,SP003121
R00477,SP001571
R00477,SP002521
R00477,SP002535
R00478,SP001574
R00478,SP002112
R00478,SP002531
R00478,SP002582
R00478,SP003032
R00478,SP003290
R00479,SP001576
R00479,SP002412
R00479,SP002732
R00479,SP002868
R00479,SP004311
R00479,SP004312
R00480,SP001590
R00480,SP001663
R00481,SP001599
R00481,SP002016
R00481,SP002070
R00482,SP001603
R00482,SP001606
R00482,SP001614
R00482,SP001618
R00482,SP001620
R00482,SP001819
R00482,SP002175
R00482,SP002177
R00482,SP002221
R00482,SP002242
R00482,SP002246
R00482,SP002474
R00482,SP002724
R00482,SP002841
R00482,SP003141
R00482,SP003395
R00482,SP003399
R00482,SP003546
R00482,SP003588
R00482,SP003809
R00482,SP003989
R00482,SP004194
R00482,SP004487
R00482,SP004582
R00483,SP001604
R00483,SP001783
R00483,SP001936
R00483,SP002015
R00483,SP003094
R00483,SP003127
R00483,SP003307
R00483,SP004227
R00483,SP004230
R00484,SP001607
R00484,SP002159
R00484,SP003587
R00484,SP004008
R00484,SP004481
R00485,SP001610
R00485,SP001630
R00485,SP002743
R00485,SP002746
R00486,SP001612
R00486,SP001686
R00486,SP001688
R00486,SP002054
R00486,SP002151
R00486,SP002165
R00486,SP002259
R00486,SP002981
R00486,SP003452
R00486,SP003483
R00487,SP001615
R00487,SP001656
R00488,SP001631
R00488,SP001658
R00488,SP002039
R00488,SP003971
R00488,SP004179
R00489,SP001633
R00489,SP001660
R00490,SP001636
R00490,SP001896
R00491,SP001638
R00491,SP001814
R00491,SP003341
R00492,SP001647
R00492,SP001649
R00493,SP001650
R00493,SP003052
R00493,SP003082
R00493,SP003092
R00494,SP001651
R00494,SP004477
R00495,SP001653
R00495,SP002245
R00495,SP003455
R00495,SP003498
R00495,SP004502
R00496,SP001668
R00496,SP003688
R00497,SP001685
R00497,SP001705
R00497,SP002248
R00498,SP001691
R00498,SP002654
R00499,SP001692
R00499,SP002340
R00499,SP002512
R00500,SP001696
R00500,SP003663
R00501,SP001700
R00501,SP001713
R00502,SP001707
R00502,SP002701
R00503,SP001708
R00503,SP002375
R00504,SP001710
R00504,SP002069
R00505,SP001711
R00505,SP002397
R00505,SP003460
R00506,SP001712
R00506,SP002343
R00507,SP001714
R00507,SP003311
R00508,SP001719
R00508,SP001720
R00508,SP001721
R00508,SP001722
R00509,SP001724
R00509,SP002115
R00510,SP001731
R00510,SP001780
R00510,SP004402
R00511,SP001743
R00511,SP002160
R00511,SP002170
R00511,SP004265
R00511,SP004267
R00512,SP001748
R00512,SP003011
R00512,SP003864
R00513,SP001758
R00513,SP002439
R00513,SP003886
R00514,SP001764
R00514,SP002499
R00515,SP001765
R00515,SP002504
R00516,SP001768
R00516,SP002417
R00517,SP001771
R00517,SP002921
R00517,SP002975
R00517,SP003349
R00517,SP003351
R00518,SP001772
R00518,SP003522
R00518,SP003636
R00519,SP001776
R00519,SP002003
R00520,SP001784
R00520,SP003286
R00521,SP001794
R00521,SP002832
R00521,SP003585
R00522,SP001800
R00522,SP004313
R00523,SP001802
R00523,SP001860
R00523,SP002019
R00523,SP002390
R00523,SP003824
R00524,SP001803
R00524,SP002104
R00524,SP002108
R00524,SP003023
R00524,SP003972
R00525,SP001806
R00525,SP003392
R00525,SP004189
R00526,SP001808
R00526,SP003430
R00526,SP004571
R00527,SP001810
R00527,SP001962
R00527,SP002918
R00527,SP002923
R00527,SP002926
R00527,SP002927
R00527,SP004056
R00527,SP004471
R00527,SP004472
R00528,SP001815
R00528,SP003099
R00528,SP003233
R00528,SP004077
R00529,SP001818
R00529,SP002238
R00529,SP002847
R00529,SP003197
R00530,SP001837
R00530,SP001856
R00530,SP002129
R00531,SP001848
R00531,SP002360
R00531,SP002461
R00531,SP004144
R00532,SP001851
R00532,SP002273
R00532,SP004000
R00532,SP004365
R00533,SP001886
R00533,SP002301
R00533,SP002311
R00534,SP001888
R00534,SP004351
R00534,SP004357
R00535,SP001897
R00535,SP003881
R00535,SP003975
R00536,SP001900
R00536,SP003874
R00536,SP003940
R00537,SP001901
R00537,SP004649
R00538,SP001902
R00538,SP002786
R00539,SP001910
R00539,SP002791
R00539,SP003271
R00540,SP001915
R00540,SP001916
R00540,SP001917
R00540,SP002820
R00540,SP002863
R00541,SP001920
R00541,SP001921
R00541,SP001970
R00541,SP002368
R00541,SP002383
R00541,SP002424
R00542,SP001922
R00542,SP001928
R00542,SP001945
R00542,SP001948
R00542,SP002924
R00543,SP001925
R00543,SP002509
R00543,SP002545
R00543,SP002548
R00543,SP002813
R00543,SP002816
R00543,SP002821
R00543,SP002929
R00544,SP001929
R00544,SP001969
R00545,SP001930
R00545,SP001947
R00545,SP001949
R00545,SP002957
R00546,SP001933
R00546,SP001966
R00547,SP001942
R00547,SP002190
R00547,SP002213
R00547,SP002877
R00547,SP002890
R00548,SP001951
R00548,SP003639
R00549,SP001956
R00549,SP002138
R00549,SP002771
R00549,SP003644
R00549,SP004624
R00550,SP001968
R00550,SP004242
R00551,SP001971
R00551,SP004243
R00552,SP001972
R00552,SP002303
R00553,SP001973
R00553,SP001974
R00554,SP001977
R00554,SP002382
R00555,SP001980
R00555,SP001983
R00555,SP002428
R00556,SP001986
R00556,SP003732
R00557,SP001987
R00557,SP002106
R00558,SP001988
R00558,SP003749
R00559,SP001994
R00559,SP003898
R00560,SP001996
R00560,SP002000
R00560,SP003797
R00561,SP001997
R00561,SP002001
R00561,SP003799
R00561,SP003801
R00561,SP003802
R00561,SP003804
R00561,SP003805
R00562,SP001998
R00562,SP002346
R00562,SP002718
R00562,SP004031
R00563,SP002005
R00563,SP002011
R00563,SP002012
R00563,SP002018
R00563,SP003433
R00564,SP002021
R00564,SP002455
R00564,SP002993
R00564,SP003135
R00564,SP003138
R00564,SP003142
R00564,SP003144
R00564,SP003530
R00565,SP002024
R00565,SP002056
R00565,SP002551
R00565,SP003943
R00565,SP004130
R00566,SP002026
R00566,SP002720
R00566,SP003391
R00566,SP003993
R00566,SP004190
R00566,SP004192
R00566,SP004345
R00566,SP004482
R00567,SP002031
R00567,SP003655
R00567,SP003661
R00567,SP004302
R00568,SP002032
R00568,SP002035
R00569,SP002037
R00569,SP002333
R00570,SP002042
R00570,SP002053
R00570,SP002057
R00570,SP002062
R00570,SP002208
R00570,SP002471
R00570,SP003037
R00570,SP003133
R00570,SP003629
R00570,SP004196
R00571,SP002046
R00571,SP003322
R00572,SP002050
R00572,SP002315
R00572,SP003593
R00572,SP003603
R00572,SP004119
R00573,SP002071
R00573,SP002400
R00574,SP002079
R00574,SP002083
R00574,SP002113
R00575,SP002085
R00575,SP002478
R00576,SP002088
R00576,SP002107
R00576,SP003684
R00576,SP003795
R00576,SP003927
R00576,SP003930
R00576,SP003937
R00576,SP004065
R00576,SP004066
R00576,SP004073
R00576,SP004074
R00576,SP004076
R00576,SP004082
R00576,SP004087
R00576,SP004091
R00576,SP004170
R00576,SP004173
R00576,SP004193
R00576,SP004567
R00576,SP004569
R00576,SP004627
R00577,SP002089
R00577,SP002172
R00577,SP002201
R00578,SP002090
R00578,SP002320
R00579,SP002092
R00579,SP002585
R00579,SP002587
R00579,SP002589
R00579,SP002591
R00579,SP002593
R00579,SP002598
R00579,SP002599
R00579,SP003047
R00580,SP002098
R00580,SP004067
R00580,SP004068
R00580,SP004079
R00580,SP004178
R00581,SP002101
R00581,SP002163
R00581,SP002772
R00581,SP003834
R00582,SP002103
R00582,SP003577
R00583,SP002110
R00583,SP002710
R00584,SP002116
R00584,SP002117
R00584,SP002125
R00585,SP002119
R00585,SP002712
R00585,SP003242
R00585,SP003437
R00586,SP002124
R00586,SP003899
R00587,SP002126
R00587,SP004030
R00587,SP004043
R00588,SP002143
R00588,SP002147
R00589,SP002154
R00589,SP002218
R00589,SP002470
R00589,SP002766
R00589,SP002831
R00589,SP002850
R00589,SP003040
R00589,SP003132
R00589,SP003389
R00589,SP003401
R00589,SP003491
R00589,SP003627
R00589,SP003758
R00589,SP003861
R00589,SP003865
R00589,SP004203
R00589,SP004204
R00589,SP004596
R00589,SP004598
R00590,SP002156
R00590,SP002161
R00590,SP002162
R00590,SP002167
R00591,SP002178
R00591,SP003358
R00591,SP003394
R00591,SP003761
R00591,SP003833
R00591,SP003878
R00592,SP002181
R00592,SP002227
R00592,SP002231
R00592,SP002328
R00592,SP002379
R00592,SP002392
R00592,SP002394
R00592,SP002395
R00592,SP003379
R00592,SP003382
R00592,SP003414
R00592,SP003427
R00592,SP003469
R00592,SP004249
R00593,SP002182
R00593,SP002215
R00594,SP002193
R00594,SP002804
R00595,SP002198
R00595,SP002200
R00596,SP002205
R00596,SP002747
R00597,SP002210
R00597,SP003956
R00597,SP004022
R00598,SP002211
R00598,SP002214
R00599,SP002219
R00599,SP002225
R00599,SP004219
R00600,SP002222
R00600,SP002249
R00600,SP002255
R00600,SP002664
R00601,SP002224
R00601,SP003715
R00602,SP002226
R00602,SP003370
R00602,SP003444
R00602,SP003780
R00602,SP003784
R00603,SP002232
R00603,SP002410
R00603,SP002446
R00604,SP002236
R00604,SP002308
R00604,SP002310
R00604,SP002324
R00604,SP004456
R00605,SP002240
R00605,SP002244
R00606,SP002251
R00606,SP002252
R00606,SP003499
R00606,SP004115
R00607,SP002266
R00607,SP002793
R00607,SP004631
R00608,SP002267
R00608,SP003093
R00609,SP002271
R00609,SP002285
R00609,SP002288
R00609,SP002292
R00609,SP002836
R00609,SP003459
R00610,SP002280
R00610,SP002473
R00610,SP002514
R00610,SP002542
R00610,SP002554
R00610,SP003259
R00610,SP004059
R00610,SP004165
R00611,SP002282
R00611,SP002283
R00612,SP002284
R00612,SP002714
R00612,SP002988
R00613,SP002300
R00613,SP002946
R00613,SP004327
R00613,SP004444
R00614,SP002305
R00614,SP002418
R00614,SP004331
R00615,SP002313
R00615,SP003438
R00615,SP003845
R00616,SP002326
R00616,SP004412
R00617,SP002332
R00617,SP002859
R00617,SP003120
R00617,SP003173
R00617,SP003340
R00617,SP003359
R00617,SP004015
R00618,SP002361
R00618,SP002364
R00618,SP003235
R00618,SP003238
R00618,SP003501
R00618,SP004094
R00618,SP004403
R00619,SP002365
R00619,SP002955
R00620,SP002367
R00620,SP002596
R00620,SP002830
R00621,SP002374
R00621,SP003813
R00622,SP002386
R00622,SP002396
R00623,SP002389
R00623,SP002668
R00624,SP002401
R00624,SP003004
R00625,SP002409
R00625,SP002566
R00626,SP002433
R00626,SP003931
R00626,SP003936
R00626,SP004164
R00626,SP004225
R00626,SP004568
R00627,SP002441
R00627,SP002442
R00627,SP002459
R00627,SP002484
R00627,SP003831
R00628,SP002447
R00628,SP002448
R00629,SP002452
R00629,SP002456
R00630,SP002458
R00630,SP002479
R00630,SP002739
R00630,SP002932
R00630,SP003140
R00631,SP002460
R00631,SP003582
R00631,SP004075
R00632,SP002464
R00632,SP002614
R00632,SP002615
R00632,SP002634
R00633,SP002467
R00633,SP004594
R00634,SP002485
R00634,SP003431
R00635,SP002486
R00635,SP002954
R00635,SP002966
R00636,SP002489
R00636,SP002752
R00637,SP002500
R00637,SP002982
R00637,SP003275
R00637,SP003412
R00638,SP002518
R00638,SP003125
R00638,SP003268
R00638,SP003606
R00638,SP003607
R00639,SP002532
R00639,SP002947
R00640,SP002534
R00640,SP003951
R00641,SP002549
R00641,SP002707
R00641,SP004584
R00642,SP002553
R00642,SP002559
R00642,SP002560
R00643,SP002555
R00643,SP003569
R00643,SP004593
R00644,SP002556
R00644,SP004083
R00644,SP004092
R00644,SP004344
R00644,SP004374
R00644,SP004429
R00644,SP004610
R00645,SP002557
R00645,SP002608
R00645,SP003223
R00646,SP002565
R00646,SP003084
R00647,SP002583
R00647,SP003309
R00647,SP003338
R00647,SP003363
R00647,SP003596
R00647,SP004040
R00647,SP004520
R00648,SP002588
R00648,SP002943
R00649,SP002600
R00649,SP002605
R00649,SP002631
R00649,SP002672
R00649,SP003045
R00649,SP004038
R00650,SP002609
R00650,SP002659
R00651,SP002613
R00651,SP003493
R00652,SP002616
R00652,SP003304
R00652,SP003324
R00653,SP002620
R00653,SP002621
R00654,SP002632
R00654,SP002676
R00654,SP002678
R00654,SP003051
R00655,SP002635
R00655,SP003481
R00655,SP004284
R00656,SP002637
R00656,SP004400
R00657,SP002638
R00657,SP002639
R00658,SP002643
R00658,SP002675
R00659,SP002656
R00659,SP003212
R00659,SP004129
R00660,SP002665
R00660,SP003216
R00661,SP002687
R00661,SP003450
R00662,SP002691
R00662,SP004449
R00663,SP002695
R00663,SP002696
R00663,SP002705
R00663,SP003497
R00664,SP002717
R00664,SP002719
R00664,SP004522
R00665,SP002722
R00665,SP002744
R00665,SP003258
R00665,SP003516
R00665,SP004564
R00666,SP002727
R00666,SP002734
R00666,SP003078
R00666,SP003564
R00666,SP004292
R00667,SP002736
R00667,SP002740
R00668,SP002749
R00668,SP003870
R00669,SP002755
R00669,SP002761
R00669,SP002960
R00669,SP003176
R00669,SP003254
R00669,SP003658
R00669,SP003667
R00670,SP002763
R00670,SP004141
R00671,SP002764
R00671,SP003959
R00672,SP002788
R00672,SP003343
R00673,SP002802
R00673,SP003124
R00673,SP003592
R00674,SP002848
R00674,SP003352
R00674,SP003702
R00675,SP002851
R00675,SP002852
R00675,SP002853
R00676,SP002861
R00676,SP003201
R00676,SP003621
R00676,SP003625
R00676,SP003750
R00676,SP003783
R00677,SP002870
R00677,SP002871
R00678,SP002885
R00678,SP002892
R00678,SP003110
R00679,SP002887
R00679,SP003737
R00680,SP002888
R00680,SP003108
R00681,SP002891
R00681,SP002909
R00682,SP002894
R00682,SP004058
R00683,SP002896
R00683,SP002898
R00684,SP002901
R00684,SP002906
R00684,SP002912
R00684,SP002916
R00684,SP004007
R00684,SP004452
R00684,SP004457
R00685,SP002905
R00685,SP002908
R00685,SP004450
R00686,SP002911
R00686,SP004005
R00686,SP004453
R00687,SP002917
R00687,SP003090
R00687,SP003153
R00687,SP004271
R00687,SP004291
R00687,SP004348
R00687,SP004380
R00687,SP004392
R00687,SP004396
R00687,SP004435
R00688,SP002925
R00688,SP002939
R00689,SP002937
