station_id,route_id,station_name,crs,operator,route,county,region,latitude,longitude,is_interchange,major_interchange,is_terminus1,branch_junction,is_junction,canonical_time_to_...,time_band,distance_from_..._km,distance_band,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km
SW_0023,SW_R0023,Bracknell,BCE,South Western,,,,51.41309494,-0.751703019,,,,,,,,,,SW_000023,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000023,,,,,FALSE,,,,,,,,,,,,,
SW_0024,SW_R0024,Branksome,BSM,South Western,,,,50.72757992,-1.919197826,,,,,,,,,,SW_000024,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000024,,,,,FALSE,,,,,,,,,,,,,
SW_0025,SW_R0025,Brentford,BFD,South Western,,,,51.48785748,-0.309064381,,,,,,,,,,SW_000025,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000025,,,,,FALSE,,,,,,,,,,,,,
SW_0026,SW_R0026,Brockenhurst,BCU,South Western,,,,50.81682895,-1.573542545,,,,,,,,,,SW_000026,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000026,,,,,FALSE,,,,,,,,,,,,,
SW_0027,SW_R0027,Brookwood,BKO,South Western,,,,51.30375762,-0.635744681,,,,,,,,,,SW_000027,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000027,,,,,FALSE,,,,,,,,,,,,,
SW_0028,SW_R0028,Bursledon,BUO,South Western,,,,50.88438037,-1.305281384,,,,,,,,,,SW_000028,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000028,,,,,FALSE,,,,,,,,,,,,,
SW_0029,SW_R0029,Byfleet & New Haw,BFN,South Western,,,,51.34979727,-0.481381942,,,,,,,,,,SW_000029,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000029,,,,,FALSE,,,,,,,,,,,,,
SW_0030,SW_R0030,Camberley,CAM,South Western,,,,51.33645865,-0.744669753,,,,,,,,,,SW_000030,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000030,,,,,FALSE,,,,,,,,,,,,,
SW_0031,SW_R0031,Chandlers Ford,CFR,South Western,,,,50.98299772,-1.384401049,,,,,,,,,,SW_000031,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000031,,,,,FALSE,,,,,,,,,,,,,
SW_0032,SW_R0032,Chertsey,CHY,South Western,,,,51.38716506,-0.509665587,,,,,,,,,,SW_000032,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000032,,,,,FALSE,,,,,,,,,,,,,
SW_0033,SW_R0033,Chessington North,CSN,South Western,,,,51.36426238,-0.300405044,,,,,,,,,,SW_000033,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000033,,,,,FALSE,,,,,,,,,,,,,
SW_0034,SW_R0034,Chessington South,CSS,South Western,,,,51.35655091,-0.308159205,,,,,,,,,,SW_000034,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000034,,,,,FALSE,,,,,,,,,,,,,
SW_0035,SW_R0035,Chiswick,CHK,South Western,,,,51.48114063,-0.267834947,,,,,,,,,,SW_000035,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000035,,,,,FALSE,,,,,,,,,,,,,
SW_0036,SW_R0036,Christchurch,CHR,South Western,,,,50.73820038,-1.784549578,,,,,,,,,,SW_000036,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000036,,,,,FALSE,,,,,,,,,,,,,
SW_0037,SW_R0037,Clandon,CLA,South Western,,,,51.26400351,-0.502759414,,,,,,,,,,SW_000037,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000037,,,,,FALSE,,,,,,,,,,,,,
SW_0038,SW_R0038,Claygate,CLG,South Western,,,,51.36121463,-0.348236165,,,,,,,,,,SW_000038,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000038,,,,,FALSE,,,,,,,,,,,,,
SW_0039,SW_R0039,Cobham & Stoke d'Abernon,CSD,South Western,,,,51.31810024,-0.389336167,,,,,,,,,,SW_000039,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000039,,,,,FALSE,,,,,,,,,,,,,
SW_0040,SW_R0040,Cosham,CSA,South Western,,,,50.84208432,-1.06754988,,,,,,,,,,SW_000040,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000040,,,,,FALSE,,,,,,,,,,,,,
SW_0041,SW_R0041,Cranbrook (Devon),CBK,South Western,,,,50.749689,-3.4222744,,,,,,,,,,SW_000041,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000041,,,,,FALSE,,,,,,,,,,,,,
SW_0042,SW_R0042,Crewkerne,CKN,South Western,,,,50.87203517,-2.778487421,,,,,,,,,,SW_000042,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000042,,,,,FALSE,,,,,,,,,,,,,
