station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Chessington North,CSN,SWR,,,51.36426238,-0.300405044,,,,,,,,,,,,,,,,SW_000033,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000033,,,,,False,
Chessington South,CSS,SWR,,,51.35655091,-0.308159205,,,,,,,,,,,,,,,,SW_000034,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000034,,,,,False,
Chiswick,CHK,SWR,,,51.48114063,-0.267834947,,,,,,,,,,,,,,,,SW_000035,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000035,,,,,False,
Christchurch,CHR,SWR,,,50.73820038,-1.784549578,,,,,,,,,,,,,,,,SW_000036,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000036,,,,,False,
Clandon,CLA,SWR,,,51.26400351,-0.502759414,,,,,,,,,,,,,,,,SW_000037,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000037,,,,,False,
Claygate,CLG,SWR,,,51.36121463,-0.348236165,,,,,,,,,,,,,,,,SW_000038,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000038,,,,,False,
Cobham & Stoke d'Abernon,CSD,SWR,,,51.31810024,-0.389336167,,,,,,,,,,,,,,,,SW_000039,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000039,,,,,False,
Cosham,CSA,SWR,,,50.84208432,-1.06754988,,,,,,,,,,,,,,,,SW_000040,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000040,,,,,False,
Cranbrook (Devon),CBK,SWR,,,50.749689,-3.4222744,,,,,,,,,,,,,,,,SW_000041,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000041,,,,,False,
Crewkerne,CKN,SWR,,,50.87203517,-2.778487421,,,,,,,,,,,,,,,,SW_000042,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000042,,,,,False,
