station_id,route_id,station_name,crs,operator,route,county,region,latitude,longitude,is_interchange,major_interchange,is_terminus1,branch_junction,is_junction,canonical_time_to_...,time_band,distance_from_..._km,distance_band,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km
TW_0023,TW_R0023,Bridgend,BGN,TfW,,,,51.5075,-3.57621,,,,,,,,,,TF_000023,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000023,,,,,FALSE,,,,,,,,,,,,,
TW_0024,TW_R0024,Brithdir,BHD,TfW,,,,51.71030148,-3.2287299,,,,,,,,,,TF_000024,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000024,,,,,FALSE,,,,,,,,,,,,,
TW_0025,TW_R0025,Briton Ferry,BNF,TfW,,,,51.63789409,-3.819278922,,,,,,,,,,TF_000025,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000025,,,,,FALSE,,,,,,,,,,,,,
TW_0026,TW_R0026,Broome,BME,TfW,,,,52.42278098,-2.885217916,,,,,,,,,,TF_000026,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000026,,,,,FALSE,,,,,,,,,,,,,
TW_0027,TW_R0027,Buckley,BCK,TfW,,,,53.16271,-3.05527,,,,,,,,,,TF_000027,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000027,,,,,FALSE,,,,,,,,,,,,,
TW_0028,TW_R0028,Bucknell,BUK,TfW,,,,52.3575573,-2.948524727,,,,,,,,,,TF_000028,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000028,,,,,FALSE,,,,,,,,,,,,,
TW_0029,TW_R0029,Builth Road,BHR,TfW,,,,52.16932565,-3.427045119,,,,,,,,,,TF_000029,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000029,,,,,FALSE,,,,,,,,,,,,,
TW_0030,TW_R0030,Bynea,BYE,TfW,,,,51.67215,-4.09907,,,,,,,,,,TF_000030,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000030,,,,,FALSE,,,,,,,,,,,,,
TW_0031,TW_R0031,Cadoxton,CAD,TfW,,,,51.41227913,-3.248907469,,,,,,,,,,TF_000031,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000031,,,,,FALSE,,,,,,,,,,,,,
TW_0032,TW_R0032,Caergwrle,CGW,TfW,,,,53.10855,-3.0336,,,,,,,,,,TF_000032,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000032,,,,,FALSE,,,,,,,,,,,,,
TW_0033,TW_R0033,Caerphilly,CPH,TfW,,,,51.57157215,-3.218492147,,,,,,,,,,TF_000033,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000033,,,,,FALSE,,,,,,,,,,,,,
TW_0034,TW_R0034,Caersws,CWS,TfW,,,,52.51613735,-3.43250893,,,,,,,,,,TF_000034,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000034,,,,,FALSE,,,,,,,,,,,,,
TW_0035,TW_R0035,Caldicot,CDT,TfW,,,,51.58648,-2.75858,,,,,,,,,,TF_000035,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000035,,,,,FALSE,,,,,,,,,,,,,
TW_0036,TW_R0036,Cardiff Bay,CDB,TfW,,,,51.46710937,-3.16642678,,,,,,,,,,TF_000036,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000036,,,,,FALSE,,,,,,,,,,,,,
TW_0037,TW_R0037,Cardiff Central,CDF,TfW,,,,51.47602662,-3.179311548,,,,,,,,,,TF_000037,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000037,,,,,FALSE,,,,,,,,,,,,,
TW_0038,TW_R0038,Cardiff Queen Street,CDQ,TfW,,,,51.48196277,-3.170204472,,,,,,,,,,TF_000038,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000038,,,,,FALSE,,,,,,,,,,,,,
TW_0039,TW_R0039,Carmarthen,CMN,TfW,,,,51.85335799,-4.30598577,,,,,,,,,,TF_000039,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000039,,,,,FALSE,,,,,,,,,,,,,
TW_0040,TW_R0040,Cathays,CYS,TfW,,,,51.48890064,-3.178693049,,,,,,,,,,TF_000040,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000040,,,,,FALSE,,,,,,,,,,,,,
TW_0041,TW_R0041,Cefn-y-Bedd,CYB,TfW,,,,53.09881997,-3.031063286,,,,,,,,,,TF_000041,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000041,,,,,FALSE,,,,,,,,,,,,,
TW_0042,TW_R0042,Chepstow,CPW,TfW,,,,51.64017494,-2.671914115,,,,,,,,,,TF_000042,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000042,,,,,FALSE,,,,,,,,,,,,,
TW_0043,TW_R0043,Chester,CTR,TfW,,,,53.19683958,-2.880125588,,,,,,,,,,TF_000043,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000043,,,,,FALSE,,,,,,,,,,,,,
TW_0044,TW_R0044,Chirk,CRK,TfW,,,,52.93310252,-3.065655601,,,,,,,,,,TF_000044,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000044,,,,,FALSE,,,,,,,,,,,,,
TW_0045,TW_R0045,Church Stretton,CTT,TfW,,,,52.53743385,-2.803701777,,,,,,,,,,TF_000045,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000045,,,,,FALSE,,,,,,,,,,,,,
TW_0046,TW_R0046,Cilmeri,CIM,TfW,,,,52.15053253,-3.456554526,,,,,,,,,,TF_000046,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000046,,,,,FALSE,,,,,,,,,,,,,
TW_0047,TW_R0047,Clarbeston Road,CLR,TfW,,,,51.85182,-4.88213,,,,,,,,,,TF_000047,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000047,,,,,FALSE,,,,,,,,,,,,,
TW_0048,TW_R0048,Clunderwen,CUW,TfW,,,,51.84054563,-4.731878812,,,,,,,,,,TF_000048,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000048,,,,,FALSE,,,,,,,,,,,,,
TW_0049,TW_R0049,Cogan,CGN,TfW,,,,51.4459927,-3.189100075,,,,,,,,,,TF_000049,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000049,,,,,FALSE,,,,,,,,,,,,,
TW_0050,TW_R0050,Colwyn Bay,CWB,TfW,,,,53.29637709,-3.725430748,,,,,,,,,,TF_000050,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000050,,,,,FALSE,,,,,,,,,,,,,
TW_0051,TW_R0051,Conwy,CNW,TfW,,,,53.28011971,-3.830541495,,,,,,,,,,TF_000051,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000051,,,,,FALSE,,,,,,,,,,,,,
TW_0052,TW_R0052,Coryton,COY,TfW,,,,51.52036973,-3.231538797,,,,,,,,,,TF_000052,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000052,,,,,FALSE,,,,,,,,,,,,,
TW_0053,TW_R0053,Craven Arms,CRV,TfW,,,,52.44237,-2.8374,,,,,,,,,,TF_000053,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000053,,,,,FALSE,,,,,,,,,,,,,
TW_0054,TW_R0054,Criccieth,CCC,TfW,,,,52.91842819,-4.237528403,,,,,,,,,,TF_000054,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000054,,,,,FALSE,,,,,,,,,,,,,
TW_0055,TW_R0055,Crosskeys,CKY,TfW,,,,51.62156,-3.12628,,,,,,,,,,TF_000055,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000055,,,,,FALSE,,,,,,,,,,,,,
TW_0056,TW_R0056,Cwmbach,CMH,TfW,,,,51.70192641,-3.413738026,,,,,,,,,,TF_000056,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000056,,,,,FALSE,,,,,,,,,,,,,
TW_0057,TW_R0057,Cwmbran,CWM,TfW,,,,51.65658282,-3.01622181,,,,,,,,,,TF_000057,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000057,,,,,FALSE,,,,,,,,,,,,,
TW_0058,TW_R0058,Cynghordy,CYN,TfW,,,,52.05150756,-3.748233148,,,,,,,,,,TF_000058,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000058,,,,,FALSE,,,,,,,,,,,,,
TW_0059,TW_R0059,Danescourt,DCT,TfW,,,,51.50050789,-3.233928033,,,,,,,,,,TF_000059,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000059,,,,,FALSE,,,,,,,,,,,,,
TW_0060,TW_R0060,Deganwy,DGY,TfW,,,,53.29476587,-3.833403597,,,,,,,,,,TF_000060,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000060,,,,,FALSE,,,,,,,,,,,,,
TW_0061,TW_R0061,Dinas (Rhondda),DMG,TfW,,,,51.61783077,-3.437557147,,,,,,,,,,TF_000061,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000061,,,,,FALSE,,,,,,,,,,,,,
TW_0062,TW_R0062,Dinas Powys,DNS,TfW,,,,51.4316643,-3.218362695,,,,,,,,,,TF_000062,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000062,,,,,FALSE,,,,,,,,,,,,,
