station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id
Cwmbran,CWM,Transport for Wales,,,51.65658282,-3.01622181,,,,,,,,,,,,,,,,TF_000057
Cynghordy,CYN,Transport for Wales,,,52.05150756,-3.748233148,,,,,,,,,,,,,,,,TF_000058
Danescourt,DCT,Transport for Wales,,,51.50050789,-3.233928033,,,,,,,,,,,,,,,,TF_000059
Deganwy,DGY,Transport for Wales,,,53.29476587,-3.833403597,,,,,,,,,,,,,,,,TF_000060
Dinas (Rhondda),DMG,Transport for Wales,,,51.61783077,-3.437557147,,,,,,,,,,,,,,,,TF_000061
Dinas Powys,DNS,Transport for Wales,,,51.4316643,-3.218362695,,,,,,,,,,,,,,,,TF_000062
Dingle Road,DGL,Transport for Wales,,,51.44005367,-3.180614958,,,,,,,,,,,,,,,,TF_000063
Dolau,DOL,Transport for Wales,,,52.29535707,-3.263627535,,,,,,,,,,,,,,,,TF_000064
Dolgarrog,DLG,Transport for Wales,,,53.18636329,-3.822653706,,,,,,,,,,,,,,,,TF_000065
Dolwyddelan,DWD,Transport for Wales,,,53.05157,-3.88473,,,,,,,,,,,,,,,,TF_000066
Dovey Junction,DVY,Transport for Wales,,,52.56437479,-3.923911977,,,,,,,,,,,,,,,,TF_000067
Dyffryn Ardudwy,DYF,Transport for Wales,,,52.78886514,-4.104657014,,,,,,,,,,,,,,,,TF_000068
Eastbrook,EBK,Transport for Wales,,,51.43763559,-3.206148195,,,,,,,,,,,,,,,,TF_000069
Ebbw Vale Parkway,EBV,Transport for Wales,,,51.75677,-3.19682,,,,,,,,,,,,,,,,TF_000070
Ebbw Vale Town,EBB,Transport for Wales,,,51.77006,-3.20182,,,,,,,,,,,,,,,,TF_000071
Energlyn & Churchill Park,ECP,Transport for Wales,,,51.58376,-3.22973,,,,,,,,,,,,,,,,TF_000072
Fairbourne,FRB,Transport for Wales,,,52.69606153,-4.049426098,,,,,,,,,,,,,,,,TF_000073
Fairwater,FRW,Transport for Wales,,,51.49390844,-3.233850662,,,,,,,,,,,,,,,,TF_000074
Fernhill,FER,Transport for Wales,,,51.68649362,-3.395897173,,,,,,,,,,,,,,,,TF_000075
Ferryside,FYS,Transport for Wales,,,51.76837024,-4.369485229,,,,,,,,,,,,,,,,TF_000076
Ffairfach,FFA,Transport for Wales,,,51.87247957,-3.992889832,,,,,,,,,,,,,,,,TF_000077
Fishguard & Goodwick,FGW,Transport for Wales,,,52.004112,-4.9948377,,,,,,,,,,,,,,,,TF_000078
Fishguard Harbour,FGH,Transport for Wales,,,52.01156,-4.98567,,,,,,,,,,,,,,,,TF_000079
Flint,FLN,Transport for Wales,,,53.24974,-3.13369,,,,,,,,,,,,,,,,TF_000080
Frodsham,FRD,Transport for Wales,,,53.29587868,-2.723117879,,,,,,,,,,,,,,,,TF_000081
Garth (Bridgend County),GMG,Transport for Wales,,,51.59673,-3.6429,,,,,,,,,,,,,,,,TF_000082
Garth (Powys),GTH,Transport for Wales,,,52.13324795,-3.529923047,,,,,,,,,,,,,,,,TF_000083
Gilfach Fargoed,GFF,Transport for Wales,,,51.68424748,-3.226577833,,,,,,,,,,,,,,,,TF_000084
Glan Conwy,GCW,Transport for Wales,,,53.26866,-3.79752,,,,,,,,,,,,,,,,TF_000085
Gobowen,GOB,Transport for Wales,,,52.89353933,-3.035995531,,,,,,,,,,,,,,,,TF_000086
Gowerton,GWN,Transport for Wales,,,51.6487243,-4.035967269,,,,,,,,,,,,,,,,TF_000087
Grangetown (Cardiff),GTN,Transport for Wales,,,51.46703478,-3.189071128,,,,,,,,,,,,,,,,TF_000088
Gwersyllt,GWE,Transport for Wales,,,53.07241,-3.01781,,,,,,,,,,,,,,,,TF_000089
Harlech,HRL,Transport for Wales,,,52.86165,-4.10956,,,,,,,,,,,,,,,,TF_000090
Haverfordwest,HVF,Transport for Wales,,,51.80272,-4.96034,,,,,,,,,,,,,,,,TF_000091
Hawarden,HWD,Transport for Wales,,,53.18537204,-3.032090605,,,,,,,,,,,,,,,,TF_000092
Hawarden Bridge,HWB,Transport for Wales,,,53.20994,-3.01862,,,,,,,,,,,,,,,,TF_000093
Heath High Level,HHL,Transport for Wales,,,51.51656604,-3.181713068,,,,,,,,,,,,,,,,TF_000094
Heath Low Level,HLL,Transport for Wales,,,51.51566416,-3.181977972,,,,,,,,,,,,,,,,TF_000095
Helsby,HSB,Transport for Wales,,,53.27517482,-2.770757816,,,,,,,,,,,,,,,,TF_000096
Hengoed,HNG,Transport for Wales,,,51.64740601,-3.224137826,,,,,,,,,,,,,,,,TF_000097
Hereford,HFD,Transport for Wales,,,52.06116993,-2.708217764,,,,,,,,,,,,,,,,TF_000098
Heswall,HSW,Transport for Wales,,,53.32947,-3.07342,,,,,,,,,,,,,,,,TF_000099
Holyhead,HHD,Transport for Wales,,,53.30770479,-4.631012675,,,,,,,,,,,,,,,,TF_000100
Hope Flintshire,HPE,Transport for Wales,,,53.117378,-3.03688641,,,,,,,,,,,,,,,,TF_000101
Hopton Heath,HPT,Transport for Wales,,,52.3913806,-2.91192311,,,,,,,,,,,,,,,,TF_000102
Johnston (Pembs),JOH,Transport for Wales,,,51.75676,-4.99636,,,,,,,,,,,,,,,,TF_000103
Kidwelly,KWL,Transport for Wales,,,51.73434386,-4.317011245,,,,,,,,,,,,,,,,TF_000104
Kilgetty,KGT,Transport for Wales,,,51.73210916,-4.715192738,,,,,,,,,,,,,,,,TF_000105
Knighton,KNI,Transport for Wales,,,52.34508013,-3.042211012,,,,,,,,,,,,,,,,TF_000106
Knucklas,KNU,Transport for Wales,,,52.36097,-3.09893,,,,,,,,,,,,,,,,TF_000107
Lamphey,LAM,Transport for Wales,,,51.66719665,-4.87329867,,,,,,,,,,,,,,,,TF_000108
Leominster,LEO,Transport for Wales,,,52.2259,-2.73123,,,,,,,,,,,,,,,,TF_000109
