station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Caersws,CWS,TFW,,,52.51613735,-3.43250893,,,,,,,,,,,,,,,,TF_000034,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000034,,,,,False,
Caldicot,CDT,TFW,,,51.58648,-2.75858,,,,,,,,,,,,,,,,TF_000035,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000035,,,,,False,
Cardiff Bay,CDB,TFW,,,51.46710937,-3.16642678,,,,,,,,,,,,,,,,TF_000036,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000036,,,,,False,
Cardiff Central,CDF,TFW,,,51.47602662,-3.179311548,,,,,,,,,,,,,,,,TF_000037,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000037,,,,,False,
Cardiff Queen Street,CDQ,TFW,,,51.48196277,-3.170204472,,,,,,,,,,,,,,,,TF_000038,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000038,,,,,False,
Carmarthen,CMN,TFW,,,51.85335799,-4.30598577,,,,,,,,,,,,,,,,TF_000039,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000039,,,,,False,
Cathays,CYS,TFW,,,51.48890064,-3.178693049,,,,,,,,,,,,,,,,TF_000040,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000040,,,,,False,
Cefn-y-Bedd,CYB,TFW,,,53.09881997,-3.031063286,,,,,,,,,,,,,,,,TF_000041,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000041,,,,,False,
Chepstow,CPW,TFW,,,51.64017494,-2.671914115,,,,,,,,,,,,,,,,TF_000042,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000042,,,,,False,
Chester,CTR,TFW,,,53.19683958,-2.880125588,,,,,,,,,,,,,,,,TF_000043,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000043,,,,,False,
Chirk,CRK,TFW,,,52.93310252,-3.065655601,,,,,,,,,,,,,,,,TF_000044,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000044,,,,,False,
Church Stretton,CTT,TFW,,,52.53743385,-2.803701777,,,,,,,,,,,,,,,,TF_000045,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000045,,,,,False,
Cilmeri,CIM,TFW,,,52.15053253,-3.456554526,,,,,,,,,,,,,,,,TF_000046,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000046,,,,,False,
Clarbeston Road,CLR,TFW,,,51.85182,-4.88213,,,,,,,,,,,,,,,,TF_000047,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000047,,,,,False,
Clunderwen,CUW,TFW,,,51.84054563,-4.731878812,,,,,,,,,,,,,,,,TF_000048,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000048,,,,,False,
Cogan,CGN,TFW,,,51.4459927,-3.189100075,,,,,,,,,,,,,,,,TF_000049,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000049,,,,,False,
Colwyn Bay,CWB,TFW,,,53.29637709,-3.725430748,,,,,,,,,,,,,,,,TF_000050,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000050,,,,,False,
Conwy,CNW,TFW,,,53.28011971,-3.830541495,,,,,,,,,,,,,,,,TF_000051,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000051,,,,,False,
Coryton,COY,TFW,,,51.52036973,-3.231538797,,,,,,,,,,,,,,,,TF_000052,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000052,,,,,False,
Craven Arms,CRV,TFW,,,52.44237,-2.8374,,,,,,,,,,,,,,,,TF_000053,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000053,,,,,False,
Criccieth,CCC,TFW,,,52.91842819,-4.237528403,,,,,,,,,,,,,,,,TF_000054,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000054,,,,,False,
