station_id,route_id,station_name,crs,operator,route,county,region,latitude,longitude,is_interchange,major_interchange,is_terminus1,branch_junction,is_junction,canonical_time_to_...,time_band,distance_from_..._km,distance_band,time_band,accessibility_score,difficulty_score,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,canonical_time_to_london,time_group,is_high_speed,distance_band,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km
SC_0338,SC_R0338,Tain,TAI,Scotrail,Far North Line,,,57.814651,-4.051826,,,TRUE,,,,,,,,,,single,TRUE,FALSE,TRUE,SCR338,,,FALSE,regional,,,,,,,,,,,,
SC_0342,SC_R0342,Thurso,THS,Scotrail,Far North Line,,,58.590092,-3.527548,,,FALSE,,,,,,,,,,single,TRUE,FALSE,TRUE,SCR342,,,FALSE,regional,,,,,,,,,,,,
SC_0359,SC_R0359,Wick,WCK,Scotrail,Far North Line,,,58.441788,-3.097965,,,TRUE,,,,,,,,,,single,TRUE,FALSE,TRUE,SCR359,,,FALSE,regional,,,,,,,,,,,,
SC_0103,SC_R0103,Croy,CRO,Scotrail,Edinburgh–Glasgow Main Line,,,55.955734,-4.035697,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR103,,,FALSE,regional,,,,,,,,,,,,
SC_0143,SC_R0143,Edinburgh Waverley,EDB,Scotrail,Edinburgh–Glasgow Main Line,,,55.952442,-3.188236,,,TRUE,,,,,,,,,,multiple,TRUE,FALSE,FALSE,SCR143,,,FALSE,regional,,,,,,,,,,,,
SC_0149,SC_R0149,Falkirk High,FKK,Scotrail,Edinburgh–Glasgow Main Line,,,55.991863,-3.792276,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR149,,,FALSE,regional,,,,,,,,,,,,
SC_0168,SC_R0168,Glasgow Queen Street,GLQ,Scotrail,Edinburgh–Glasgow Main Line,,,55.863003,-4.251385,,,TRUE,,,,,,,,,,multiple,FALSE,TRUE,TRUE,SCR168,,,FALSE,regional,,,,,,,,,,,,
SC_0186,SC_R0186,Haymarket,HYM,Scotrail,Edinburgh–Glasgow Main Line,,,55.945854,-3.218458,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR186,,,FALSE,regional,,,,,,,,,,,,
SC_0239,SC_R0239,Lenzie,LNZ,Scotrail,Edinburgh–Glasgow Main Line,,,55.921364,-4.153932,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR239,,,FALSE,regional,,,,,,,,,,,,
SC_0242,SC_R0242,Linlithgow,LIN,Scotrail,Edinburgh–Glasgow Main Line,,,55.975689,-3.596,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR242,,,FALSE,regional,,,,,,,,,,,,
SC_0296,SC_R0296,Polmont,PMT,Scotrail,Edinburgh–Glasgow Main Line,,,55.984856,-3.716614,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR296,,,FALSE,regional,,,,,,,,,,,,
SC_0064,SC_R0064,Burnside,BUI,Scotrail,East Kilbride Line,,,55.817123,-4.204029,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR064,,,FALSE,regional,,,,,,,,,,,,
SC_0099,SC_R0099,Croftfoot,CFF,Scotrail,East Kilbride Line,,,55.818455,-4.229643,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR099,,,FALSE,regional,,,,,,,,,,,,
SC_0101,SC_R0101,Crosshill,COI,Scotrail,East Kilbride Line,,,55.833225,-4.257648,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR101,,,FALSE,regional,,,,,,,,,,,,
SC_0138,SC_R0138,East Kilbride,EKL,Scotrail,East Kilbride Line,,,55.765388,-4.18199,,,TRUE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR138,,,FALSE,regional,,,,,,,,,,,,
SC_0181,SC_R0181,Hairmyres,HMY,Scotrail,East Kilbride Line,,,55.762012,-4.220047,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR181,,,FALSE,regional,,,,,,,,,,,,
SC_0220,SC_R0220,Kings Park,KGP,Scotrail,East Kilbride Line,,,55.819935,-4.247294,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR220,,,FALSE,regional,,,,,,,,,,,,
SC_0226,SC_R0226,Kirkhill,KKH,Scotrail,East Kilbride Line,,,55.814156,-4.168751,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR226,,,FALSE,regional,,,,,,,,,,,,
SC_0276,SC_R0276,Newton,NTN,Scotrail,East Kilbride Line,,,55.819256,-4.133907,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR276,,,FALSE,regional,,,,,,,,,,,,
SC_0341,SC_R0341,Thorntonhall,THT,Scotrail,East Kilbride Line,,,55.767746,-4.250674,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR341,,,FALSE,regional,,,,,,,,,,,,
SC_0082,SC_R0082,Cathcart,CCT,Scotrail,Cathcart Circle,,,55.817879,-4.261552,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR082,,,FALSE,regional,,,,,,,,,,,,
SC_0102,SC_R0102,Crossmyloof,CMY,Scotrail,Cathcart Circle,,,55.833626,-4.284813,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR102,,,FALSE,regional,,,,,,,,,,,,
SC_0234,SC_R0234,Langside,LGS,Scotrail,Cathcart Circle,,,55.821175,-4.277696,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR234,,,FALSE,regional,,,,,,,,,,,,
SC_0267,SC_R0267,Mount Florida,MFL,Scotrail,Cathcart Circle,,,55.826859,-4.262067,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR267,,,FALSE,regional,,,,,,,,,,,,
SC_0292,SC_R0292,Pollokshaws East,PWE,Scotrail,Cathcart Circle,,,55.824589,-4.287476,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR292,,,FALSE,regional,,,,,,,,,,,,
SC_0294,SC_R0294,Pollokshields East,PLE,Scotrail,Cathcart Circle,,,55.841103,-4.269287,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR294,,,FALSE,regional,,,,,,,,,,,,
SC_0304,SC_R0304,Queens Park (Glasgow),QPK,Scotrail,Cathcart Circle,,,55.835747,-4.267368,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR304,,,FALSE,regional,,,,,,,,,,,,
SC_0080,SC_R0080,Carstairs,CRS,Scotrail,Carstairs Corridor,,,55.69075,-3.668696,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR080,,,FALSE,regional,,,,,,,,,,,,
SC_0266,SC_R0266,Motherwell,MTH,Scotrail,Carstairs Corridor,,,55.791927,-3.995234,,,TRUE,,,,,,,,,,single,TRUE,FALSE,FALSE,SCR266,,,FALSE,regional,,,,,,,,,,,,
SC_0063,SC_R0063,Brunstane,BSU,Scotrail,Borders Railway,,,55.94143,-3.10064,,,FALSE,,,,,,,,,,single,TRUE,FALSE,FALSE,SCR063,,,FALSE,regional,,,,,,,,,,,,
SC_0145,SC_R0145,Eskbank,EKB,Scotrail,Borders Railway,,,55.88956,-3.07845,,,FALSE,,,,,,,,,,single,TRUE,FALSE,FALSE,SCR145,,,FALSE,regional,,,,,,,,,,,,
SC_0157,SC_R0157,Galashiels,GAL,Scotrail,Borders Railway,,,55.610426,-2.809693,,,FALSE,,,,,,,,,,single,TRUE,FALSE,FALSE,SCR157,,,FALSE,regional,,,,,,,,,,,,
SC_0175,SC_R0175,Gorebridge,GBG,Scotrail,Borders Railway,,,55.836732,-3.046099,,,FALSE,,,,,,,,,,single,TRUE,FALSE,FALSE,SCR175,,,FALSE,regional,,,,,,,,,,,,
SC_0275,SC_R0275,Newcraighall,NEW,Scotrail,Borders Railway,,,55.932619,-3.091582,,,FALSE,,,,,,,,,,single,TRUE,FALSE,FALSE,SCR275,,,FALSE,regional,,,,,,,,,,,,
SC_0278,SC_R0278,Newtongrange,NEG,Scotrail,Borders Railway,,,55.865652,-3.066151,,,FALSE,,,,,,,,,,single,TRUE,FALSE,FALSE,SCR278,,,FALSE,regional,,,,,,,,,,,,
SC_0317,SC_R0317,Shawfair,SFI,Scotrail,Borders Railway,,,55.91993,-3.07872,,,FALSE,,,,,,,,,,single,TRUE,FALSE,FALSE,SCR317,,,FALSE,regional,,,,,,,,,,,,
SC_0333,SC_R0333,Stow,SOI,Scotrail,Borders Railway,,,55.691398,-2.857782,,,FALSE,,,,,,,,,,single,TRUE,FALSE,FALSE,SCR333,,,FALSE,regional,,,,,,,,,,,,
SC_0345,SC_R0345,Tweedbank,TWB,Scotrail,Borders Railway,,,55.604394,-2.764936,,,TRUE,,,,,,,,,,single,TRUE,FALSE,FALSE,SCR345,,,FALSE,regional,,,,,,,,,,,,
SC_0031,SC_R0031,Ayr,AYR,Scotrail,Ayrshire Coast,,,55.458248,-4.626878,,,TRUE,,,,,,,,,,single,FALSE,TRUE,TRUE,SCR031,,,FALSE,regional,,,,,,,,,,,,
SC_0207,SC_R0207,Irvine,IRV,Scotrail,Ayrshire Coast,,,55.610916,-4.675196,,,FALSE,,,,,,,,,,single,FALSE,TRUE,TRUE,SCR207,,,FALSE,regional,,,,,,,,,,,,
SC_0208,SC_R0208,Johnstone,JHN,Scotrail,Ayrshire Coast,,,55.834759,-4.50369,,,FALSE,,,,,,,,,,single,FALSE,TRUE,TRUE,SCR208,,,FALSE,regional,,,,,,,,,,,,
SC_0217,SC_R0217,Kilwinning,KWN,Scotrail,Ayrshire Coast,,,55.655994,-4.710071,,,FALSE,,,,,,,,,,single,TRUE,FALSE,TRUE,SCR217,,,FALSE,regional,,,,,,,,,,,,
SC_0285,SC_R0285,Paisley Gilmour Street,PYG,Scotrail,Ayrshire Coast,,,55.848026,-4.424646,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,TRUE,SCR285,,,FALSE,regional,,,,,,,,,,,,
SC_0301,SC_R0301,Prestwick International Airport,PRA,Scotrail,Ayrshire Coast,,,55.511513,-4.616166,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,TRUE,SCR301,,,FALSE,regional,,,,,,,,,,,,
SC_0302,SC_R0302,Prestwick Town,PTW,Scotrail,Ayrshire Coast,,,55.501675,-4.613935,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,TRUE,SCR302,,,FALSE,regional,,,,,,,,,,,,
SC_0343,SC_R0343,Troon,TRN,Scotrail,Ayrshire Coast,,,55.543045,-4.654731,,,TRUE,,,,,,,,,,single,FALSE,TRUE,TRUE,SCR343,,,FALSE,regional,,,,,,,,,,,,
SC_0014,SC_R0014,Anderston,AND,Scotrail,Argyle Line,,,55.859924,-4.271969,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR014,,,FALSE,regional,,,,,,,,,,,,
SC_0016,SC_R0016,Anniesland,ANL,Scotrail,Argyle Line,,,55.889553,-4.321684,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR016,,,FALSE,regional,,,,,,,,,,,,
SC_0023,SC_R0023,Argyle Street,AGS,Scotrail,Argyle Line,,,55.855938,-4.244574,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR023,,,FALSE,regional,,,,,,,,,,,,
SC_0043,SC_R0043,Bearsden,BRN,Scotrail,Argyle Line,,,55.917202,-4.332945,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR043,,,FALSE,regional,,,,,,,,,,,,
SC_0053,SC_R0053,Blantyre,BLT,Scotrail,Argyle Line,,,55.7976,-4.086466,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR053,,,FALSE,regional,,,,,,,,,,,,
SC_0068,SC_R0068,Cambuslang,CBL,Scotrail,Argyle Line,,,55.819458,-4.173839,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR068,,,FALSE,regional,,,,,,,,,,,,
SC_0110,SC_R0110,Dalmarnock,DAK,Scotrail,Argyle Line,,,55.839371,-4.21647,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR110,,,FALSE,regional,,,,,,,,,,,,
SC_0146,SC_R0146,Exhibition Centre,EXG,Scotrail,Argyle Line,,,55.860619,-4.283207,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR146,,,FALSE,regional,,,,,,,,,,,,
SC_0182,SC_R0182,Hamilton Central,HNC,Scotrail,Argyle Line,,,55.773239,-4.038928,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR182,,,FALSE,regional,,,,,,,,,,,,
SC_0191,SC_R0191,Hillfoot,HLF,Scotrail,Argyle Line,,,55.920143,-4.32032,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR191,,,FALSE,regional,,,,,,,,,,,,
SC_0261,SC_R0261,Milngavie,MLN,Scotrail,Argyle Line,,,55.94091,-4.315152,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR261,,,FALSE,regional,,,,,,,,,,,,
SC_0287,SC_R0287,Partick,PTK,Scotrail,Argyle Line,,,55.869987,-4.310921,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR287,,,FALSE,regional,,,,,,,,,,,,
SC_0355,SC_R0355,Westerton,WES,Scotrail,Argyle Line,,,55.905479,-4.335444,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR355,,,FALSE,regional,,,,,,,,,,,,
SC_0020,SC_R0020,Ardrossan Harbour,ADS,Scotrail,Ardrossan Branch,,,55.640854,-4.823461,,,TRUE,,,,,,,,,,multiple,TRUE,FALSE,TRUE,SCR020,,,FALSE,regional,,,,,,,,,,,,
SC_0022,SC_R0022,Ardrossan Town,ADN,Scotrail,Ardrossan Branch,,,55.639313,-4.812212,,,TRUE,,,,,,,,,,multiple,TRUE,FALSE,TRUE,SCR022,,,FALSE,regional,,,,,,,,,,,,
SC_0001,SC_R0001,Aberdeen,ABD,Scotrail,Aberdeen Line,,,57.143127,-2.097464,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR001,,,FALSE,regional,,,,,,,,,,,,
SC_0017,SC_R0017,Arbroath,ARB,Scotrail,Aberdeen Line,,,56.559628,-2.588928,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR017,,,FALSE,regional,,,,,,,,,,,,
SC_0131,SC_R0131,Dundee,DEE,Scotrail,Aberdeen Line,,,56.456669,-2.970576,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR131,,,FALSE,regional,,,,,,,,,,,,
SC_0240,SC_R0240,Leuchars,LEU,Scotrail,Aberdeen Line,,,56.375427,-2.893734,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR240,,,FALSE,regional,,,,,,,,,,,,
SC_0263,SC_R0263,Montrose,MTS,Scotrail,Aberdeen Line,,,56.71286,-2.47207,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR263,,,FALSE,regional,,,,,,,,,,,,
SC_0332,SC_R0332,Stonehaven,STN,Scotrail,Aberdeen Line,,,56.966888,-2.225286,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR332,,,FALSE,regional,,,,,,,,,,,,
SC_0002,SC_R0002,Aberdour,AUR,Scotrail,,,,56.054646,-3.300575,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR002,,,FALSE,regional,,,,,,,,,,,,
SC_0003,SC_R0003,Achanalt,AAT,Scotrail,,,,57.609921,-4.914243,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR003,,,FALSE,regional,,,,,,,,,,,,
SC_0006,SC_R0006,Addiewell,ADW,Scotrail,,,,55.843449,-3.60655,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR006,,,FALSE,regional,,,,,,,,,,,,
SC_0008,SC_R0008,Airdrie,ADR,Scotrail,,,,55.864029,-3.982952,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR008,,,FALSE,regional,,,,,,,,,,,,
SC_0009,SC_R0009,Alexandra Parade,AXP,Scotrail,,,,55.863724,-4.211465,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR009,,,FALSE,regional,,,,,,,,,,,,
SC_0010,SC_R0010,Alexandria,ALX,Scotrail,,,,55.98513,-4.577534,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR010,,,FALSE,regional,,,,,,,,,,,,
SC_0011,SC_R0011,Alloa,ALO,Scotrail,,,,56.1179,-3.7872,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR011,,,FALSE,regional,,,,,,,,,,,,
SC_0015,SC_R0015,Annan,ANN,Scotrail,,,,54.98386,-3.262603,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR015,,,FALSE,regional,,,,,,,,,,,,
SC_0019,SC_R0019,Ardlui,AUI,Scotrail,,,,56.302025,-4.721712,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR019,,,FALSE,regional,,,,,,,,,,,,
SC_0025,SC_R0025,Armadale,ARM,Scotrail,,,,55.88639,-3.68504,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR025,,,FALSE,regional,,,,,,,,,,,,
SC_0027,SC_R0027,Ashfield,ASF,Scotrail,,,,55.889214,-4.2433,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR027,,,FALSE,regional,,,,,,,,,,,,
SC_0029,SC_R0029,Auchinleck,AUK,Scotrail,,,,55.47031,-4.295389,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR029,,,FALSE,regional,,,,,,,,,,,,
SC_0032,SC_R0032,Baillieston,BIO,Scotrail,,,,55.844761,-4.11454,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR032,,,FALSE,regional,,,,,,,,,,,,
SC_0033,SC_R0033,Balloch Central,BHC,Scotrail,,,,56.002983,-4.583539,,,TRUE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR033,,,FALSE,regional,,,,,,,,,,,,
SC_0034,SC_R0034,Balmossie,BSI,Scotrail,,,,56.475548,-2.83764,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR034,,,FALSE,regional,,,,,,,,,,,,
SC_0036,SC_R0036,Barassie,BSS,Scotrail,,,,55.5611,-4.651181,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR036,,,FALSE,regional,,,,,,,,,,,,
SC_0037,SC_R0037,Bargeddie,BGI,Scotrail,,,,55.851776,-4.071789,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR037,,,FALSE,regional,,,,,,,,,,,,
SC_0038,SC_R0038,Barnhill,BNL,Scotrail,,,,55.877895,-4.223463,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR038,,,FALSE,regional,,,,,,,,,,,,
SC_0041,SC_R0041,Barry Links,BYL,Scotrail,,,,56.493206,-2.745444,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR041,,,FALSE,regional,,,,,,,,,,,,
SC_0042,SC_R0042,Bathgate,BHG,Scotrail,,,,55.898678,-3.644019,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR042,,,FALSE,regional,,,,,,,,,,,,
SC_0045,SC_R0045,Beauly,BEL,Scotrail,,,,57.478,-4.4698,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR045,,,FALSE,regional,,,,,,,,,,,,
SC_0046,SC_R0046,Bellgrove,BLG,Scotrail,,,,55.857182,-4.22547,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR046,,,FALSE,regional,,,,,,,,,,,,
SC_0048,SC_R0048,Bishopbriggs,BBG,Scotrail,,,,55.903927,-4.224958,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR048,,,FALSE,regional,,,,,,,,,,,,
SC_0050,SC_R0050,Blackridge,BKR,Scotrail,,,,55.88368,-3.75047,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR050,,,FALSE,regional,,,,,,,,,,,,
SC_0052,SC_R0052,Blairhill,BAI,Scotrail,,,,55.866653,-4.04221,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR052,,,FALSE,regional,,,,,,,,,,,,
SC_0055,SC_R0055,Bowling,BWG,Scotrail,,,,55.931129,-4.493879,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR055,,,FALSE,regional,,,,,,,,,,,,
SC_0057,SC_R0057,Breich,BRC,Scotrail,,,,55.827351,-3.668147,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR057,,,FALSE,regional,,,,,,,,,,,,
SC_0058,SC_R0058,Bridge of Allan,BEA,Scotrail,,,,56.157429,-3.956166,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR058,,,FALSE,regional,,,,,,,,,,,,
SC_0060,SC_R0060,Bridgeton,BDG,Scotrail,,,,55.849968,-4.226668,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR060,,,FALSE,regional,,,,,,,,,,,,
SC_0062,SC_R0062,Broughty Ferry,BYF,Scotrail,,,,56.467213,-2.873153,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR062,,,FALSE,regional,,,,,,,,,,,,
SC_0065,SC_R0065,Burntisland,BTS,Scotrail,,,,56.057133,-3.233214,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR065,,,FALSE,regional,,,,,,,,,,,,
SC_0066,SC_R0066,Busby,BUS,Scotrail,,,,55.780109,-4.262551,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR066,,,FALSE,regional,,,,,,,,,,,,
SC_0067,SC_R0067,Caldercruix,CAC,Scotrail,,,,55.88791,-3.88978,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR067,,,FALSE,regional,,,,,,,,,,,,
SC_0069,SC_R0069,Camelon,CMO,Scotrail,,,,56.006775,-3.817015,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR069,,,FALSE,regional,,,,,,,,,,,,
SC_0070,SC_R0070,Cameron Bridge,CBX,Scotrail,,,,56.189693,-3.046855,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR070,,,FALSE,regional,,,,,,,,,,,,
SC_0071,SC_R0071,Cardenden,CDD,Scotrail,,,,56.141308,-3.261651,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR071,,,FALSE,regional,,,,,,,,,,,,
SC_0072,SC_R0072,Cardonald,CDO,Scotrail,,,,55.853252,-4.340297,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR072,,,FALSE,regional,,,,,,,,,,,,
SC_0073,SC_R0073,Cardross,CDR,Scotrail,,,,55.960163,-4.652782,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR073,,,FALSE,regional,,,,,,,,,,,,
SC_0074,SC_R0074,Carfin,CRF,Scotrail,,,,55.806938,-3.956112,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR074,,,FALSE,regional,,,,,,,,,,,,
SC_0076,SC_R0076,Carmyle,CML,Scotrail,,,,55.834053,-4.161873,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR076,,,FALSE,regional,,,,,,,,,,,,
SC_0077,SC_R0077,Carnoustie,CAN,Scotrail,,,,56.500618,-2.7066,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR077,,,FALSE,regional,,,,,,,,,,,,
SC_0078,SC_R0078,Carntyne,CAY,Scotrail,,,,55.854412,-4.17898,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR078,,,FALSE,regional,,,,,,,,,,,,
SC_0083,SC_R0083,Charing Cross (Glasgow),CHC,Scotrail,,,,55.865345,-4.270689,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR083,,,FALSE,regional,,,,,,,,,,,,
SC_0084,SC_R0084,Chatelherault,CTE,Scotrail,,,,55.76521,-4.00466,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR084,,,FALSE,regional,,,,,,,,,,,,
SC_0085,SC_R0085,Clarkston,CKS,Scotrail,,,,55.789753,-4.275865,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR085,,,FALSE,regional,,,,,,,,,,,,
SC_0086,SC_R0086,Cleland,CEA,Scotrail,,,,55.804073,-3.909695,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR086,,,FALSE,regional,,,,,,,,,,,,
SC_0087,SC_R0087,Clydebank,CYK,Scotrail,,,,55.900562,-4.403927,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR087,,,FALSE,regional,,,,,,,,,,,,
SC_0088,SC_R0088,Coatbridge Central,CBC,Scotrail,,,,55.863213,-4.032443,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR088,,,FALSE,regional,,,,,,,,,,,,
SC_0089,SC_R0089,Coatbridge Sunnyside,CBS,Scotrail,,,,55.866886,-4.027847,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR089,,,FALSE,regional,,,,,,,,,,,,
SC_0090,SC_R0090,Coatdyke,COA,Scotrail,,,,55.864567,-4.005343,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR090,,,FALSE,regional,,,,,,,,,,,,
SC_0092,SC_R0092,Conon Bridge,CBD,Scotrail,,,,57.5617,-4.4404,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR092,,,FALSE,regional,,,,,,,,,,,,
SC_0093,SC_R0093,Corkerhill,CKH,Scotrail,,,,55.836494,-4.323322,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR093,,,FALSE,regional,,,,,,,,,,,,
SC_0097,SC_R0097,Craigendoran,CGD,Scotrail,,,,55.99485,-4.711291,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR097,,,FALSE,regional,,,,,,,,,,,,
SC_0100,SC_R0100,Crookston,CKT,Scotrail,,,,55.84388,-4.36049,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR100,,,FALSE,regional,,,,,,,,,,,,
SC_0104,SC_R0104,Culrain,CUA,Scotrail,,,,57.919842,-4.405676,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR104,,,FALSE,regional,,,,,,,,,,,,
SC_0105,SC_R0105,Cumbernauld,CUB,Scotrail,,,,55.941326,-3.982089,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR105,,,FALSE,regional,,,,,,,,,,,,
SC_0106,SC_R0106,Cupar,CUP,Scotrail,,,,56.317043,-3.008772,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR106,,,FALSE,regional,,,,,,,,,,,,
SC_0107,SC_R0107,Curriehill,CUH,Scotrail,,,,55.901703,-3.317849,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR107,,,FALSE,regional,,,,,,,,,,,,
SC_0108,SC_R0108,Dalgety Bay,DAG,Scotrail,,,,56.044178,-3.354809,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR108,,,FALSE,regional,,,,,,,,,,,,
