station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id
Great Chesterford,GRC,Greater Anglia,,,52.05982142,0.193523039,,,,,,,,,,,,,,,,GR_000049
Great Yarmouth,GYM,Greater Anglia,,,52.61218298,1.720906278,,,,,,,,,,,,,,,,GR_000050
Gunton,GNT,Greater Anglia,,,52.86613631,1.348766988,,,,,,,,,,,,,,,,GR_000051
Haddiscoe,HAD,Greater Anglia,,,52.52889004,1.622411116,,,,,,,,,,,,,,,,GR_000052
Halesworth,HAS,Greater Anglia,,,52.34669719,1.505698126,,,,,,,,,,,,,,,,GR_000053
Harling Road,HRD,Greater Anglia,,,52.45371021,0.909152671,,,,,,,,,,,,,,,,GR_000054
Harlow Mill,HWM,Greater Anglia,,,51.79036827,0.132320656,,,,,,,,,,,,,,,,GR_000055
Harlow Town,HWN,Greater Anglia,,,51.78107298,0.095143791,,,,,,,,,,,,,,,,GR_000056
Harwich International,HPQ,Greater Anglia,,,51.9473035,1.25514186,,,,,,,,,,,,,,,,GR_000057
Harwich Town,HWC,Greater Anglia,,,51.94415922,1.286700168,,,,,,,,,,,,,,,,GR_000058
Hatfield Peverel,HAP,Greater Anglia,,,51.779875,0.592135742,,,,,,,,,,,,,,,,GR_000059
Hertford East,HFE,Greater Anglia,,,51.79903842,-0.07293406,,,,,,,,,,,,,,,,GR_000060
Hockley,HOC,Greater Anglia,,,51.60356168,0.65901386,,,,,,,,,,,,,,,,GR_000061
Hoveton & Wroxham,HXM,Greater Anglia,,,52.71559814,1.408008889,,,,,,,,,,,,,,,,GR_000062
Hythe (Essex),HYH,Greater Anglia,,,51.88565263,0.927535333,,,,,,,,,,,,,,,,GR_000063
