station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id
Lowdham,LOW,East Midlands Railway,,,53.00692902,-0.997582237,,,,,,,,,,,,,,,,EA_000055
Mansfield,MFT,East Midlands Railway,,,53.14255896,-1.197157497,,,,,,,,,,,,,,,,EA_000056
Mansfield Woodhouse,MSW,East Midlands Railway,,,53.16145454,-1.199796358,,,,,,,,,,,,,,,,EA_000057
Market Harborough,MHR,East Midlands Railway,,,52.48040756,-0.908871723,,,,,,,,,,,,,,,,EA_000058
Market Rasen,MKR,East Midlands Railway,,,53.38447725,-0.337094278,,,,,,,,,,,,,,,,EA_000059
Matlock,MAT,East Midlands Railway,,,53.13815608,-1.558986118,,,,,,,,,,,,,,,,EA_000060
Matlock Bath,MTB,East Midlands Railway,,,53.12197042,-1.557657491,,,,,,,,,,,,,,,,EA_000061
Melton Mowbray,MMO,East Midlands Railway,,,52.7606833,-0.885577764,,,,,,,,,,,,,,,,EA_000062
Metheringham,MGM,East Midlands Railway,,,53.13890433,-0.391447021,,,,,,,,,,,,,,,,EA_000063
Narborough,NBR,East Midlands Railway,,,52.57131212,-1.203351787,,,,,,,,,,,,,,,,EA_000064
Netherfield,NET,East Midlands Railway,,,52.96147483,-1.07962538,,,,,,,,,,,,,,,,EA_000065
New Clee,NCE,East Midlands Railway,,,53.57446029,-0.05914558,,,,,,,,,,,,,,,,EA_000066
New Holland,NHL,East Midlands Railway,,,53.70193475,-0.360203766,,,,,,,,,,,,,,,,EA_000067
Newark Castle,NCT,East Midlands Railway,,,53.08002714,-0.81315172,,,,,,,,,,,,,,,,EA_000068
Newstead,NSD,East Midlands Railway,,,53.07171822,-1.22235722,,,,,,,,,,,,,,,,EA_000069
Nottingham,NOT,East Midlands Railway,,,52.94717947,-1.14688808,,,,,,,,,,,,,,,,EA_000070
Oakham,OKM,East Midlands Railway,,,52.67223558,-0.73416278,,,,,,,,,,,,,,,,EA_000071
Peartree,PEA,East Midlands Railway,,,52.89806425,-1.472677646,,,,,,,,,,,,,,,,EA_000072
Radcliffe (Nottinghamshire),RDF,East Midlands Railway,,,52.94890755,-1.036580335,,,,,,,,,,,,,,,,EA_000073
Rauceby,RAU,East Midlands Railway,,,52.98522476,-0.456602942,,,,,,,,,,,,,,,,EA_000074
Rolleston,ROL,East Midlands Railway,,,53.06574736,-0.898762153,,,,,,,,,,,,,,,,EA_000075
Ruskington,RKT,East Midlands Railway,,,53.04148456,-0.380756379,,,,,,,,,,,,,,,,EA_000076
Saxilby,SXY,East Midlands Railway,,,53.26722423,-0.664040791,,,,,,,,,,,,,,,,EA_000077
Sheffield,SHF,East Midlands Railway,,,53.37823538,-1.462104529,,,,,,,,,,,,,,,,EA_000078
Shirebrook,SHB,East Midlands Railway,,,53.20426177,-1.202442721,,,,,,,,,,,,,,,,EA_000079
Sileby,SIL,East Midlands Railway,,,52.73102158,-1.10966224,,,,,,,,,,,,,,,,EA_000080
Skegness,SKG,East Midlands Railway,,,53.1430765,0.333903847,,,,,,,,,,,,,,,,EA_000081
Sleaford,SLR,East Midlands Railway,,,52.99549349,-0.41034233,,,,,,,,,,,,,,,,EA_000082
South Wigston,SWS,East Midlands Railway,,,52.58224354,-1.134080764,,,,,,,,,,,,,,,,EA_000083
Spalding,SPA,East Midlands Railway,,,52.78882937,-0.156873182,,,,,,,,,,,,,,,,EA_000084
Spondon,SPO,East Midlands Railway,,,52.91188874,-1.411093591,,,,,,,,,,,,,,,,EA_000085
Stallingborough,SLL,East Midlands Railway,,,53.58711418,-0.183667548,,,,,,,,,,,,,,,,EA_000086
Stamford (Lincs),SMD,East Midlands Railway,,,52.64740704,-0.480499424,,,,,,,,,,,,,,,,EA_000087
Sutton Parkway,SPK,East Midlands Railway,,,53.11420865,-1.245645184,,,,,,,,,,,,,,,,EA_000088
Swinderby,SWD,East Midlands Railway,,,53.16958189,-0.70268215,,,,,,,,,,,,,,,,EA_000089
Swineshead,SWE,East Midlands Railway,,,52.96983174,-0.187156156,,,,,,,,,,,,,,,,EA_000090
Syston,SYS,East Midlands Railway,,,52.6946713,-1.082139486,,,,,,,,,,,,,,,,EA_000091
Thornton Abbey,TNA,East Midlands Railway,,,53.65397075,-0.323493815,,,,,,,,,,,,,,,,EA_000092
Thorpe Culvert,TPC,East Midlands Railway,,,53.12279894,0.199481891,,,,,,,,,,,,,,,,EA_000093
Thurgarton,THU,East Midlands Railway,,,53.02922431,-0.962023239,,,,,,,,,,,,,,,,EA_000094
Tutbury & Hatton,TUT,East Midlands Railway,,,52.86437892,-1.682087757,,,,,,,,,,,,,,,,EA_000095
Ulceby,ULC,East Midlands Railway,,,53.61905841,-0.302046812,,,,,,,,,,,,,,,,EA_000096
Uttoxeter,UTT,East Midlands Railway,,,52.89708125,-1.857261595,,,,,,,,,,,,,,,,EA_000097
Wainfleet,WFL,East Midlands Railway,,,53.10514887,0.234736319,,,,,,,,,,,,,,,,EA_000098
Wellingborough,WEL,East Midlands Railway,,,52.30379284,-0.676643216,,,,,,,,,,,,,,,,EA_000099
Whatstandwell,WTS,East Midlands Railway,,,53.08311502,-1.504309244,,,,,,,,,,,,,,,,EA_000100
Whitwell (Derbyshire),WWL,East Midlands Railway,,,53.28038058,-1.199376401,,,,,,,,,,,,,,,,EA_000101
Willington,WIL,East Midlands Railway,,,52.85366357,-1.563360192,,,,,,,,,,,,,,,,EA_000102
