station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Cooksbridge,CBR,Southern,,,50.90375256,-0.009198424,,,,,,,,,,,,,,,,SO_000034,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000034,,,,,False,
Coulsdon South,CDS,Southern,,,51.31583718,-0.137884398,,,,,,,,,,,,,,,,SO_000035,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000035,,,,,False,
Coulsdon Town,CDN,Southern,,,51.322434,-0.13432,,,,,,,,,,,,,,,,SO_000036,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000036,,,,,False,
Cowden (Kent),CWN,Southern,,,51.15563114,0.110041555,,,,,,,,,,,,,,,,SO_000037,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000037,,,,,False,
Crawley,CRW,Southern,,,51.1122072,-0.186672649,,,,,,,,,,,,,,,,SO_000038,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000038,,,,,False,
Crowborough,COH,Southern,,,51.04638117,0.188023149,,,,,,,,,,,,,,,,SO_000039,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000039,,,,,False,
Doleham,DLH,Southern,,,50.9187472,0.610702875,,,,,,,,,,,,,,,,SO_000040,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000040,,,,,False,
Dorking (Main),DKG,Southern,,,51.240927,-0.32423924,,,,,,,,,,,,,,,,SO_000041,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000041,,,,,False,
Dormans,DMS,Southern,,,51.15578598,-0.004302625,,,,,,,,,,,,,,,,SO_000042,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000042,,,,,False,
Durrington-on-Sea,DUR,Southern,,,50.81752228,-0.411461916,,,,,,,,,,,,,,,,SO_000043,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000043,,,,,False,
Earlswood Surrey,ELD,Southern,,,51.22732507,-0.170821639,,,,,,,,,,,,,,,,SO_000044,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000044,,,,,False,
East Croydon ,ECR,Southern,,,51.37500564,-0.092276539,,,,,,,,,,,,,,,,SO_000045,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000045,,,,,False,
East Dulwich,EDW,Southern,,,51.46132011,-0.080717696,,,,,,,,,,,,,,,,SO_000046,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000046,,,,,False,
East Grinstead,EGR,Southern,,,51.12626697,-0.017895018,,,,,,,,,,,,,,,,SO_000047,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000047,,,,,False,
East Worthing,EWR,Southern,,,50.82163957,-0.354885361,,,,,,,,,,,,,,,,SO_000048,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000048,,,,,False,
Eastbourne,EBN,Southern,,,50.76936955,0.281258504,,,,,,,,,,,,,,,,SO_000049,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000049,,,,,False,
Edenbridge (Kent),EBR,Southern,,,51.20843113,0.060654046,,,,,,,,,,,,,,,,SO_000050,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000050,,,,,False,
Edenbridge Town,EBT,Southern,,,51.20007799,0.067180931,,,,,,,,,,,,,,,,SO_000051,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000051,,,,,False,
Emsworth,EMS,Southern,,,50.85138028,-0.93878361,,,,,,,,,,,,,,,,SO_000052,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000052,,,,,False,
Epsom (Surrey),EPS,Southern,,,51.3343926,-0.268778341,,,,,,,,,,,,,,,,SO_000053,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000053,,,,,False,
Epsom Downs,EPD,Southern,,,51.323687,-0.238954739,,,,,,,,,,,,,,,,SO_000054,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000054,,,,,False,
Eridge,ERI,Southern,,,51.08895742,0.201442672,,,,,,,,,,,,,,,,SO_000055,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000055,,,,,False,
Ewell East,EWE,Southern,,,51.34529966,-0.241529469,,,,,,,,,,,,,,,,SO_000056,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000056,,,,,False,
Falmer,FMR,Southern,,,50.86212415,-0.087383616,,,,,,,,,,,,,,,,SO_000057,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000057,,,,,False,
Faygate,FGT,Southern,,,51.09588376,-0.26302061,,,,,,,,,,,,,,,,SO_000058,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000058,,,,,False,
Fishbourne (Sussex),FSB,Southern,,,50.83903838,-0.815088781,,,,,,,,,,,,,,,,SO_000059,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000059,,,,,False,
Fishersgate,FSG,Southern,,,50.83422898,-0.219411,,,,,,,,,,,,,,,,SO_000060,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000060,,,,,False,
Ford,FOD,Southern,,,50.82956237,-0.578615542,,,,,,,,,,,,,,,,SO_000061,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000061,,,,,False,
Gipsy Hill,GIP,Southern,,,51.42445509,-0.083830832,,,,,,,,,,,,,,,,SO_000062,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000062,,,,,False,
Glynde,GLY,Southern,,,50.85916668,0.07008355,,,,,,,,,,,,,,,,SO_000063,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000063,,,,,False,
Godstone,GDN,Southern,,,51.21815351,-0.050080252,,,,,,,,,,,,,,,,SO_000064,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000064,,,,,False,
Goring-by-Sea,GBS,Southern,,,50.8177157,-0.433076924,,,,,,,,,,,,,,,,SO_000065,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000065,,,,,False,
Hackbridge,HCB,Southern,,,51.37787262,-0.153904728,,,,,,,,,,,,,,,,SO_000066,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000066,,,,,False,
Ham Street,HMT,Southern,,,51.0683774,0.854521617,,,,,,,,,,,,,,,,SO_000067,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000067,,,,,False,
Hampden Park (Sussex),HMD,Southern,,,50.79639828,0.27936748,,,,,,,,,,,,,,,,SO_000068,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000068,,,,,False,
Hassocks,HSK,Southern,,,50.92461282,-0.145952423,,,,,,,,,,,,,,,,SO_000069,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000069,,,,,False,
Haywards Heath,HHE,Southern,,,51.00525294,-0.105306765,,,,,,,,,,,,,,,,SO_000070,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000070,,,,,False,
Hever,HEV,Southern,,,51.18140581,0.0950779,,,,,,,,,,,,,,,,SO_000071,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000071,,,,,False,
Holmwood,HLM,Southern,,,51.18099754,-0.321090928,,,,,,,,,,,,,,,,SO_000072,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000072,,,,,False,
Horley,HOR,Southern,,,51.16877025,-0.161052239,,,,,,,,,,,,,,,,SO_000073,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000073,,,,,False,
Horsham,HRH,Southern,,,51.06605718,-0.319258917,,,,,,,,,,,,,,,,SO_000074,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000074,,,,,False,
Hove,HOV,Southern,,,50.8352109,-0.170687991,,,,,,,,,,,,,,,,SO_000075,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000075,,,,,False,
Hurst Green,HUR,Southern,,,51.24442735,0.003945749,,,,,,,,,,,,,,,,SO_000076,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000076,,,,,False,
