station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Ockendon,OCK,C2C_GA,,,51.5219961849,0.2904709275,,,,,,,,,,,,,,,,C2_000013,[nan],1,1,low,single,,False,False,single,False,True,False,C2_000013,,,,,False,
Oulton Broad North,OUN,Greater_Anglia,,,52.47777986,1.715729717,,,,,,,,,,,,,,,,GR_000087,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000087,,,,,False,
Oulton Broad South,OUS,Greater_Anglia,,,52.46974778,1.707982367,,,,,,,,,,,,,,,,GR_000088,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000088,,,,,False,
Pitsea,PSE,C2C_GA,,,51.5603638481,0.5063012148,,,,,,,,,,,,,,,,C2_000014,[nan],1,1,low,single,,False,False,single,False,True,False,C2_000014,,,,,False,
Ponders End,PON,Greater_Anglia,,,51.64274862,-0.034473536,,,,,,,,,,,,,,,,GR_000089,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000089,,,,,False,
Prittlewell,PRL,Greater_Anglia,,,51.55069115,0.71068991,,,,,,,,,,,,,,,,GR_000090,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000090,,,,,False,
Purfleet,PFL,C2C_GA,,,51.4810161506,0.2367813953,,,,,,,,,,,,,,,,C2_000015,[nan],1,1,low,single,,False,False,single,False,True,False,C2_000015,,,,,False,
Rainham (Essex),RNM,C2C_GA,,,51.5173546284,0.1907490215,,,,,,,,,,,,,,,,C2_000016,[nan],1,1,low,single,,False,False,multiple,False,True,False,C2_000016,,,,,False,
Rayleigh,RLG,Greater_Anglia,,,51.58945508,0.600638611,,,,,,,,,,,,,,,,GR_000091,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000091,,,,,False,
Reedham (Norfolk),REE,Greater_Anglia,,,52.5645259,1.559666375,,,,,,,,,,,,,,,,GR_000092,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000092,,,,,False,
Rochford,RFD,Greater_Anglia,,,51.58173343,0.702317091,,,,,,,,,,,,,,,,GR_000093,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000093,,,,,False,
Roughton Road,RNR,Greater_Anglia,,,52.91804369,1.299803414,,,,,,,,,,,,,,,,GR_000094,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000094,,,,,False,
Roydon,RYN,Greater_Anglia,,,51.77548937,0.036262005,,,,,,,,,,,,,,,,GR_000095,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000095,,,,,False,
Rye House,RYH,Greater_Anglia,,,51.76941544,0.005637565,,,,,,,,,,,,,,,,GR_000096,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000096,,,,,False,
Salhouse,SAH,Greater_Anglia,,,52.67560081,1.391426504,,,,,,,,,,,,,,,,GR_000097,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000097,,,,,False,
Sawbridgeworth,SAW,Greater_Anglia,,,51.81435127,0.160425068,,,,,,,,,,,,,,,,GR_000098,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000098,,,,,False,
Saxmundham,SAX,Greater_Anglia,,,52.21491694,1.490176361,,,,,,,,,,,,,,,,GR_000099,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000099,,,,,False,
Shelford (Cambs),SED,Greater_Anglia,,,52.14884103,0.139981977,,,,,,,,,,,,,,,,GR_000100,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000100,,,,,False,
Shenfield,SNF,Greater_Anglia,,,51.63088441,0.329854866,,,,,,,,,,,,,,,,GR_000101,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000101,,,,,False,
Sheringham,SHM,Greater_Anglia,,,52.94088541,1.211327178,,,,,,,,,,,,,,,,GR_000102,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000102,,,,,False,
Shippea Hill,SPP,Greater_Anglia,,,52.43023398,0.413355863,,,,,,,,,,,,,,,,GR_000103,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000103,,,,,False,
Shoeburyness,SRY,C2C_GA,,,51.5309758701,0.7953607931,,,,,,,,,,,,,,,,C2_000017,[nan],1,1,low,single,,False,False,single,False,True,False,C2_000017,,,,,False,
Soham,SOJ,Greater_Anglia,,,52.334139,0.327694,,,,,,,,,,,,,,,,GR_000104,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000104,,,,,False,
Somerleyton,SYT,Greater_Anglia,,,52.51025111,1.652277542,,,,,,,,,,,,,,,,GR_000105,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000105,,,,,False,
South Woodham Ferrers,SOF,Greater_Anglia,,,51.64966861,0.6066729,,,,,,,,,,,,,,,,GR_000106,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000106,,,,,False,
Southend Central,SOC,C2C_GA,,,51.5370680411,0.7117404187,,,,,,,,,,,,,,,,C2_000018,[nan],1,1,low,single,,False,False,multiple,False,True,False,C2_000018,,,,,False,
Southend East,SOE,C2C_GA,,,51.5389761049,0.7318291094,,,,,,,,,,,,,,,,C2_000019,[nan],1,1,low,single,,False,False,multiple,False,True,False,C2_000019,,,,,False,
Southend Victoria,SOV,Greater_Anglia,,,51.54151627,0.711514592,,,,,,,,,,,,,,,,GR_000107,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000107,,,,,False,
Southminster,SMN,Greater_Anglia,,,51.66063093,0.835210668,,,,,,,,,,,,,,,,GR_000108,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000108,,,,,False,
Spooner Row,SPN,Greater_Anglia,,,52.53501919,1.086491641,,,,,,,,,,,,,,,,GR_000109,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000109,,,,,False,
St Margarets (Herts),SMT,Greater_Anglia,,,51.7878436,0.001278525,,,,,,,,,,,,,,,,GR_000110,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000110,,,,,False,
Stanford-le-Hope,SFO,C2C_GA,,,51.5143671372,0.4230412837,,,,,,,,,,,,,,,,C2_000020,[nan],1,1,low,single,,False,False,single,False,True,False,C2_000020,,,,,False,
Stansted Airport,SSD,Greater_Anglia,,,51.8885966,0.26081836,,,,,,,,,,,,,,,,GR_000111,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000111,,,,,False,
Stansted Mountfitchet,SST,Greater_Anglia,,,51.90131018,0.19974645,,,,,,,,,,,,,,,,GR_000112,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000112,,,,,False,
Stowmarket,SMK,Greater_Anglia,,,52.18972565,1.000016541,,,,,,,,,,,,,,,,GR_000113,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000113,,,,,False,
Sudbury (Suffolk),SUY,Greater_Anglia,,,52.03628673,0.735461571,,,,,,,,,,,,,,,,GR_000114,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000114,,,,,False,
Thetford,TTF,Greater_Anglia,,,52.41914509,0.745078426,,,,,,,,,,,,,,,,GR_000115,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000115,,,,,False,
Thorpe Bay,TPB,C2C_GA,,,51.5375737603,0.7617431863,,,,,,,,,,,,,,,,C2_000021,[nan],1,1,low,single,,False,False,multiple,False,True,False,C2_000021,,,,,False,
Thorpe-le-Soken,TLS,Greater_Anglia,,,51.84777684,1.161641452,,,,,,,,,,,,,,,,GR_000116,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000116,,,,,False,
Thurston,TRS,Greater_Anglia,,,52.25026767,0.809509861,,,,,,,,,,,,,,,,GR_000117,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000117,,,,,False,
Tilbury Town,TIL,C2C_GA,,,51.4623607916,0.3540417321,,,,,,,,,,,,,,,,C2_000022,[nan],1,1,low,single,,False,False,multiple,False,True,False,C2_000022,,,,,False,
Tottenham Hale,TOM,Greater_Anglia,,,51.58831639,-0.059922399,,,,,,,,,,,,,,,,GR_000118,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000118,,,,,False,
